gene_name	core	inter	rare	total	details	general_class	specific_class
group_1589	0	1	0	1	Core:  Inter: 15 Rare: 	Intermediate	Lineage specific intermediate
group_1588	1	0	0	1	Core: 24 Inter:  Rare: 	Core	Lineage specific core
group_1587	1	0	0	1	Core: 27 Inter:  Rare: 	Core	Lineage specific core
group_1584	0	1	0	1	Core:  Inter: 9 Rare: 	Intermediate	Lineage specific intermediate
group_1582	0	0	1	1	Core:  Inter:  Rare: 2	Rare	Lineage specific rare
group_1581	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
group_1579	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
group_1577	1	0	0	1	Core: 41 Inter:  Rare: 	Core	Lineage specific core
group_1576	1	0	0	1	Core: 24 Inter:  Rare: 	Core	Lineage specific core
group_1572	0	1	0	1	Core:  Inter: 17 Rare: 	Intermediate	Lineage specific intermediate
group_1569	1	0	0	1	Core: 22 Inter:  Rare: 	Core	Lineage specific core
gpD	1	0	0	1	Core: 32 Inter:  Rare: 	Core	Lineage specific core
group_1567	1	0	0	1	Core: 42 Inter:  Rare: 	Core	Lineage specific core
group_1565	0	1	0	1	Core:  Inter: 16 Rare: 	Intermediate	Lineage specific intermediate
group_1564	1	0	0	1	Core: 24 Inter:  Rare: 	Core	Lineage specific core
group_1559	1	0	0	1	Core: 39 Inter:  Rare: 	Core	Lineage specific core
group_1558	1	0	0	1	Core: 21 Inter:  Rare: 	Core	Lineage specific core
group_1557	0	1	0	1	Core:  Inter: 17 Rare: 	Intermediate	Lineage specific intermediate
group_1550	1	0	0	1	Core: 23 Inter:  Rare: 	Core	Lineage specific core
group_1549	0	1	0	1	Core:  Inter: 15 Rare: 	Intermediate	Lineage specific intermediate
group_1543	1	0	0	1	Core: 45 Inter:  Rare: 	Core	Lineage specific core
group_1542	1	0	0	1	Core: 34 Inter:  Rare: 	Core	Lineage specific core
group_1541	1	0	0	1	Core: 34 Inter:  Rare: 	Core	Lineage specific core
immA	1	0	0	1	Core: 30 Inter:  Rare: 	Core	Lineage specific core
group_1540	0	1	0	1	Core:  Inter: 6 Rare: 	Intermediate	Lineage specific intermediate
group_1539	0	1	0	1	Core:  Inter: 6 Rare: 	Intermediate	Lineage specific intermediate
group_1538	0	0	1	1	Core:  Inter:  Rare: 3	Rare	Lineage specific rare
group_1534	1	0	0	1	Core: 23 Inter:  Rare: 	Core	Lineage specific core
group_1533	1	0	0	1	Core: 23 Inter:  Rare: 	Core	Lineage specific core
group_1532	1	0	0	1	Core: 30 Inter:  Rare: 	Core	Lineage specific core
group_1530	0	1	0	1	Core:  Inter: 14 Rare: 	Intermediate	Lineage specific intermediate
group_1529	0	0	1	1	Core:  Inter:  Rare: 3	Rare	Lineage specific rare
group_1527	1	0	0	1	Core: 31 Inter:  Rare: 	Core	Lineage specific core
group_1523	0	0	1	1	Core:  Inter:  Rare: 2	Rare	Lineage specific rare
group_1516	0	1	0	1	Core:  Inter: 14 Rare: 	Intermediate	Lineage specific intermediate
group_1506	1	0	0	1	Core: 31 Inter:  Rare: 	Core	Lineage specific core
group_1503	0	1	0	1	Core:  Inter: 14 Rare: 	Intermediate	Lineage specific intermediate
group_1502	0	0	1	1	Core:  Inter:  Rare: 2	Rare	Lineage specific rare
group_1499	1	0	0	1	Core: 24 Inter:  Rare: 	Core	Lineage specific core
rfaB	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
group_1492	0	1	0	1	Core:  Inter: 5 Rare: 	Intermediate	Lineage specific intermediate
group_1491	1	0	0	1	Core: 23 Inter:  Rare: 	Core	Lineage specific core
wecB	1	0	0	1	Core: 24 Inter:  Rare: 	Core	Lineage specific core
group_1489	0	0	1	1	Core:  Inter:  Rare: 2	Rare	Lineage specific rare
group_1488	0	0	1	1	Core:  Inter:  Rare: 3	Rare	Lineage specific rare
group_1486	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
group_1484	0	1	0	1	Core:  Inter: 19 Rare: 	Intermediate	Lineage specific intermediate
garK	1	0	0	1	Core: 22 Inter:  Rare: 	Core	Lineage specific core
group_1479	0	0	1	1	Core:  Inter:  Rare: 2	Rare	Lineage specific rare
group_1478	0	0	1	1	Core:  Inter:  Rare: 2	Rare	Lineage specific rare
group_1475	0	1	0	1	Core:  Inter: 4 Rare: 	Intermediate	Lineage specific intermediate
group_1470	1	0	0	1	Core: 43 Inter:  Rare: 	Core	Lineage specific core
yiaY	1	0	0	1	Core: 22 Inter:  Rare: 	Core	Lineage specific core
group_1468	1	0	0	1	Core: 35 Inter:  Rare: 	Core	Lineage specific core
group_1459	0	0	1	1	Core:  Inter:  Rare: 2	Rare	Lineage specific rare
glf	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
group_1458	1	0	0	1	Core: 26 Inter:  Rare: 	Core	Lineage specific core
group_1457	1	0	0	1	Core: 39 Inter:  Rare: 	Core	Lineage specific core
group_1456	1	0	0	1	Core: 28 Inter:  Rare: 	Core	Lineage specific core
group_1450	1	0	0	1	Core: 30 Inter:  Rare: 	Core	Lineage specific core
group_1445	1	0	0	1	Core: 22 Inter:  Rare: 	Core	Lineage specific core
group_1434	1	0	0	1	Core: 40 Inter:  Rare: 	Core	Lineage specific core
group_1433	0	1	0	1	Core:  Inter: 6 Rare: 	Intermediate	Lineage specific intermediate
group_1431	0	1	0	1	Core:  Inter: 15 Rare: 	Intermediate	Lineage specific intermediate
group_1430	0	1	0	1	Core:  Inter: 15 Rare: 	Intermediate	Lineage specific intermediate
group_1428	1	0	0	1	Core: 39 Inter:  Rare: 	Core	Lineage specific core
group_1426	1	0	0	1	Core: 21 Inter:  Rare: 	Core	Lineage specific core
group_1422	1	0	0	1	Core: 22 Inter:  Rare: 	Core	Lineage specific core
group_1417	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
group_1403	1	0	0	1	Core: 21 Inter:  Rare: 	Core	Lineage specific core
group_1402	0	0	1	1	Core:  Inter:  Rare: 2	Rare	Lineage specific rare
group_1399	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
group_1396	1	0	0	1	Core: 26 Inter:  Rare: 	Core	Lineage specific core
group_1395	1	0	0	1	Core: 43 Inter:  Rare: 	Core	Lineage specific core
group_1394	0	1	0	1	Core:  Inter: 17 Rare: 	Intermediate	Lineage specific intermediate
group_1393	0	0	1	1	Core:  Inter:  Rare: 3	Rare	Lineage specific rare
group_1388	1	0	0	1	Core: 30 Inter:  Rare: 	Core	Lineage specific core
fadL	1	0	0	1	Core: 42 Inter:  Rare: 	Core	Lineage specific core
group_1387	0	1	0	1	Core:  Inter: 6 Rare: 	Intermediate	Lineage specific intermediate
group_1382	1	0	0	1	Core: 26 Inter:  Rare: 	Core	Lineage specific core
group_1381	1	0	0	1	Core: 39 Inter:  Rare: 	Core	Lineage specific core
group_1379	1	0	0	1	Core: 29 Inter:  Rare: 	Core	Lineage specific core
group_1372	1	0	0	1	Core: 41 Inter:  Rare: 	Core	Lineage specific core
group_1371	0	1	0	1	Core:  Inter: 6 Rare: 	Intermediate	Lineage specific intermediate
group_1360	0	1	0	1	Core:  Inter: 9 Rare: 	Intermediate	Lineage specific intermediate
group_1357	0	1	0	1	Core:  Inter: 19 Rare: 	Intermediate	Lineage specific intermediate
group_1355	0	0	1	1	Core:  Inter:  Rare: 3	Rare	Lineage specific rare
group_1352	0	0	1	1	Core:  Inter:  Rare: 3	Rare	Lineage specific rare
group_1351	0	0	1	1	Core:  Inter:  Rare: 3	Rare	Lineage specific rare
group_1350	1	0	0	1	Core: 22 Inter:  Rare: 	Core	Lineage specific core
group_1349	1	0	0	1	Core: 22 Inter:  Rare: 	Core	Lineage specific core
group_1348	0	1	0	1	Core:  Inter: 11 Rare: 	Intermediate	Lineage specific intermediate
group_1343	0	1	0	1	Core:  Inter: 15 Rare: 	Intermediate	Lineage specific intermediate
group_1341	0	0	1	1	Core:  Inter:  Rare: 2	Rare	Lineage specific rare
group_1340	0	0	1	1	Core:  Inter:  Rare: 2	Rare	Lineage specific rare
group_1337	1	0	0	1	Core: 22 Inter:  Rare: 	Core	Lineage specific core
group_1336	1	0	0	1	Core: 39 Inter:  Rare: 	Core	Lineage specific core
group_1333	0	1	0	1	Core:  Inter: 6 Rare: 	Intermediate	Lineage specific intermediate
group_1331	1	0	0	1	Core: 36 Inter:  Rare: 	Core	Lineage specific core
group_1325	1	0	0	1	Core: 22 Inter:  Rare: 	Core	Lineage specific core
group_1324	1	0	0	1	Core: 23 Inter:  Rare: 	Core	Lineage specific core
group_1319	1	0	0	1	Core: 24 Inter:  Rare: 	Core	Lineage specific core
group_1318	0	0	1	1	Core:  Inter:  Rare: 3	Rare	Lineage specific rare
group_1309	1	0	0	1	Core: 24 Inter:  Rare: 	Core	Lineage specific core
group_1305	1	0	0	1	Core: 25 Inter:  Rare: 	Core	Lineage specific core
group_1303	0	1	0	1	Core:  Inter: 4 Rare: 	Intermediate	Lineage specific intermediate
group_1302	0	1	0	1	Core:  Inter: 4 Rare: 	Intermediate	Lineage specific intermediate
group_1301	0	1	0	1	Core:  Inter: 9 Rare: 	Intermediate	Lineage specific intermediate
group_1300	0	1	0	1	Core:  Inter: 16 Rare: 	Intermediate	Lineage specific intermediate
vipB	1	0	0	1	Core: 21 Inter:  Rare: 	Core	Lineage specific core
group_1299	0	0	1	1	Core:  Inter:  Rare: 2	Rare	Lineage specific rare
group_1298	1	0	0	1	Core: 45 Inter:  Rare: 	Core	Lineage specific core
group_1297	1	0	0	1	Core: 29 Inter:  Rare: 	Core	Lineage specific core
group_1296	1	0	0	1	Core: 43 Inter:  Rare: 	Core	Lineage specific core
group_1295	1	0	0	1	Core: 27 Inter:  Rare: 	Core	Lineage specific core
group_1292	0	0	1	1	Core:  Inter:  Rare: 2	Rare	Lineage specific rare
group_1290	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
group_1287	1	0	0	1	Core: 32 Inter:  Rare: 	Core	Lineage specific core
jayE	0	1	0	1	Core:  Inter: 6 Rare: 	Intermediate	Lineage specific intermediate
group_1286	0	1	0	1	Core:  Inter: 19 Rare: 	Intermediate	Lineage specific intermediate
group_1278	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
group_1276	1	0	0	1	Core: 26 Inter:  Rare: 	Core	Lineage specific core
group_1275	1	0	0	1	Core: 23 Inter:  Rare: 	Core	Lineage specific core
group_1274	0	0	1	1	Core:  Inter:  Rare: 2	Rare	Lineage specific rare
group_1273	0	0	1	1	Core:  Inter:  Rare: 2	Rare	Lineage specific rare
group_1271	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
group_1270	1	0	0	1	Core: 34 Inter:  Rare: 	Core	Lineage specific core
group_1269	1	0	0	1	Core: 23 Inter:  Rare: 	Core	Lineage specific core
group_1267	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
group_1266	1	0	0	1	Core: 22 Inter:  Rare: 	Core	Lineage specific core
group_1265	1	0	0	1	Core: 22 Inter:  Rare: 	Core	Lineage specific core
group_1262	1	0	0	1	Core: 25 Inter:  Rare: 	Core	Lineage specific core
group_1260	1	0	0	1	Core: 37 Inter:  Rare: 	Core	Lineage specific core
group_1257	1	0	0	1	Core: 38 Inter:  Rare: 	Core	Lineage specific core
group_1255	1	0	0	1	Core: 42 Inter:  Rare: 	Core	Lineage specific core
group_1243	1	0	0	1	Core: 23 Inter:  Rare: 	Core	Lineage specific core
group_1239	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
group_1238	0	1	0	1	Core:  Inter: 9 Rare: 	Intermediate	Lineage specific intermediate
group_1236	0	0	1	1	Core:  Inter:  Rare: 3	Rare	Lineage specific rare
group_1235	0	0	1	1	Core:  Inter:  Rare: 3	Rare	Lineage specific rare
group_1233	0	0	1	1	Core:  Inter:  Rare: 3	Rare	Lineage specific rare
iII	0	0	1	1	Core:  Inter:  Rare: 3	Rare	Lineage specific rare
group_1232	0	1	0	1	Core:  Inter: 11 Rare: 	Intermediate	Lineage specific intermediate
group_1231	0	1	0	1	Core:  Inter: 6 Rare: 	Intermediate	Lineage specific intermediate
group_1230	0	0	1	1	Core:  Inter:  Rare: 3	Rare	Lineage specific rare
trbI	0	0	1	1	Core:  Inter:  Rare: 2	Rare	Lineage specific rare
group_1227	0	0	1	1	Core:  Inter:  Rare: 3	Rare	Lineage specific rare
group_1225	0	0	1	1	Core:  Inter:  Rare: 3	Rare	Lineage specific rare
group_1224	1	0	0	1	Core: 22 Inter:  Rare: 	Core	Lineage specific core
group_1223	1	0	0	1	Core: 34 Inter:  Rare: 	Core	Lineage specific core
group_1221	1	0	0	1	Core: 28 Inter:  Rare: 	Core	Lineage specific core
group_1219	0	1	0	1	Core:  Inter: 16 Rare: 	Intermediate	Lineage specific intermediate
paaJ	0	0	1	1	Core:  Inter:  Rare: 3	Rare	Lineage specific rare
group_1217	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
group_1216	1	0	0	1	Core: 29 Inter:  Rare: 	Core	Lineage specific core
group_1214	1	0	0	1	Core: 42 Inter:  Rare: 	Core	Lineage specific core
dinP	1	0	0	1	Core: 28 Inter:  Rare: 	Core	Lineage specific core
group_1211	0	0	1	1	Core:  Inter:  Rare: 2	Rare	Lineage specific rare
group_1210	0	0	1	1	Core:  Inter:  Rare: 2	Rare	Lineage specific rare
group_1208	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
group_1201	1	0	0	1	Core: 39 Inter:  Rare: 	Core	Lineage specific core
group_1199	0	1	0	1	Core:  Inter: 10 Rare: 	Intermediate	Lineage specific intermediate
group_1190	0	0	1	1	Core:  Inter:  Rare: 2	Rare	Lineage specific rare
group_1189	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
group_1184	1	0	0	1	Core: 28 Inter:  Rare: 	Core	Lineage specific core
group_1183	1	0	0	1	Core: 27 Inter:  Rare: 	Core	Lineage specific core
group_1177	1	0	0	1	Core: 30 Inter:  Rare: 	Core	Lineage specific core
group_1176	1	0	0	1	Core: 42 Inter:  Rare: 	Core	Lineage specific core
group_1175	1	0	0	1	Core: 27 Inter:  Rare: 	Core	Lineage specific core
group_1174	1	0	0	1	Core: 42 Inter:  Rare: 	Core	Lineage specific core
group_1173	0	0	1	1	Core:  Inter:  Rare: 2	Rare	Lineage specific rare
group_1172	1	0	0	1	Core: 39 Inter:  Rare: 	Core	Lineage specific core
group_1169	0	1	0	1	Core:  Inter: 16 Rare: 	Intermediate	Lineage specific intermediate
group_1168	1	0	0	1	Core: 33 Inter:  Rare: 	Core	Lineage specific core
group_1161	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
group_1159	1	0	0	1	Core: 42 Inter:  Rare: 	Core	Lineage specific core
group_1158	0	1	0	1	Core:  Inter: 14 Rare: 	Intermediate	Lineage specific intermediate
group_1157	0	0	1	1	Core:  Inter:  Rare: 2	Rare	Lineage specific rare
csy1	1	0	0	1	Core: 22 Inter:  Rare: 	Core	Lineage specific core
group_1154	0	1	0	1	Core:  Inter: 14 Rare: 	Intermediate	Lineage specific intermediate
group_1141	1	0	0	1	Core: 41 Inter:  Rare: 	Core	Lineage specific core
xerC	1	0	0	1	Core: 28 Inter:  Rare: 	Core	Lineage specific core
group_1140	1	0	0	1	Core: 24 Inter:  Rare: 	Core	Lineage specific core
group_1136	0	1	0	1	Core:  Inter: 4 Rare: 	Intermediate	Lineage specific intermediate
group_1131	1	0	0	1	Core: 22 Inter:  Rare: 	Core	Lineage specific core
dptG	1	0	0	1	Core: 39 Inter:  Rare: 	Core	Lineage specific core
group_1128	0	1	0	1	Core:  Inter: 17 Rare: 	Intermediate	Lineage specific intermediate
group_1126	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
group_1124	1	0	0	1	Core: 31 Inter:  Rare: 	Core	Lineage specific core
group_1122	0	1	0	1	Core:  Inter: 9 Rare: 	Intermediate	Lineage specific intermediate
group_1121	1	0	0	1	Core: 44 Inter:  Rare: 	Core	Lineage specific core
group_1111	1	0	0	1	Core: 34 Inter:  Rare: 	Core	Lineage specific core
group_1110	0	1	0	1	Core:  Inter: 6 Rare: 	Intermediate	Lineage specific intermediate
group_1109	0	0	1	1	Core:  Inter:  Rare: 2	Rare	Lineage specific rare
group_1099	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
group_1097	0	1	0	1	Core:  Inter: 14 Rare: 	Intermediate	Lineage specific intermediate
group_1095	0	1	0	1	Core:  Inter: 4 Rare: 	Intermediate	Lineage specific intermediate
group_1093	1	0	0	1	Core: 25 Inter:  Rare: 	Core	Lineage specific core
group_1092	1	0	0	1	Core: 42 Inter:  Rare: 	Core	Lineage specific core
group_1090	0	1	0	1	Core:  Inter: 19 Rare: 	Intermediate	Lineage specific intermediate
group_1086	1	0	0	1	Core: 41 Inter:  Rare: 	Core	Lineage specific core
group_1085	1	0	0	1	Core: 42 Inter:  Rare: 	Core	Lineage specific core
group_1082	0	1	0	1	Core:  Inter: 4 Rare: 	Intermediate	Lineage specific intermediate
group_1081	0	1	0	1	Core:  Inter: 4 Rare: 	Intermediate	Lineage specific intermediate
group_1075	1	0	0	1	Core: 22 Inter:  Rare: 	Core	Lineage specific core
group_1074	1	0	0	1	Core: 26 Inter:  Rare: 	Core	Lineage specific core
group_1072	0	0	1	1	Core:  Inter:  Rare: 2	Rare	Lineage specific rare
group_1068	1	0	0	1	Core: 23 Inter:  Rare: 	Core	Lineage specific core
group_1067	1	0	0	1	Core: 27 Inter:  Rare: 	Core	Lineage specific core
group_1066	0	0	1	1	Core:  Inter:  Rare: 2	Rare	Lineage specific rare
dnaBPI	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
group_1055	1	0	0	1	Core: 27 Inter:  Rare: 	Core	Lineage specific core
group_1050	0	0	1	1	Core:  Inter:  Rare: 3	Rare	Lineage specific rare
mcr92	0	0	1	1	Core:  Inter:  Rare: 3	Rare	Lineage specific rare
group_1047	1	0	0	1	Core: 22 Inter:  Rare: 	Core	Lineage specific core
group_1042	0	0	1	1	Core:  Inter:  Rare: 3	Rare	Lineage specific rare
group_1038	1	0	0	1	Core: 42 Inter:  Rare: 	Core	Lineage specific core
group_1032	0	0	1	1	Core:  Inter:  Rare: 3	Rare	Lineage specific rare
group_1031	0	0	1	1	Core:  Inter:  Rare: 3	Rare	Lineage specific rare
group_1027	1	0	0	1	Core: 26 Inter:  Rare: 	Core	Lineage specific core
group_1022	0	0	1	1	Core:  Inter:  Rare: 3	Rare	Lineage specific rare
group_1021	1	0	0	1	Core: 26 Inter:  Rare: 	Core	Lineage specific core
group_1019	1	0	0	1	Core: 24 Inter:  Rare: 	Core	Lineage specific core
group_1015	0	1	0	1	Core:  Inter: 19 Rare: 	Intermediate	Lineage specific intermediate
group_1012	1	0	0	1	Core: 39 Inter:  Rare: 	Core	Lineage specific core
group_1011	0	1	0	1	Core:  Inter: 16 Rare: 	Intermediate	Lineage specific intermediate
group_1009	0	1	0	1	Core:  Inter: 14 Rare: 	Intermediate	Lineage specific intermediate
group_1007	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
group_1001	1	0	0	1	Core: 23 Inter:  Rare: 	Core	Lineage specific core
group_1000	1	0	0	1	Core: 25 Inter:  Rare: 	Core	Lineage specific core
group_998	1	0	0	1	Core: 34 Inter:  Rare: 	Core	Lineage specific core
group_994	0	0	1	1	Core:  Inter:  Rare: 3	Rare	Lineage specific rare
group_991	1	0	0	1	Core: 23 Inter:  Rare: 	Core	Lineage specific core
dhaM	1	0	0	1	Core: 22 Inter:  Rare: 	Core	Lineage specific core
group_988	0	1	0	1	Core:  Inter: 19 Rare: 	Intermediate	Lineage specific intermediate
group_983	1	0	0	1	Core: 23 Inter:  Rare: 	Core	Lineage specific core
group_977	1	0	0	1	Core: 26 Inter:  Rare: 	Core	Lineage specific core
group_976	1	0	0	1	Core: 35 Inter:  Rare: 	Core	Lineage specific core
group_973	1	0	0	1	Core: 26 Inter:  Rare: 	Core	Lineage specific core
group_970	1	0	0	1	Core: 38 Inter:  Rare: 	Core	Lineage specific core
group_966	1	0	0	1	Core: 23 Inter:  Rare: 	Core	Lineage specific core
group_965	1	0	0	1	Core: 22 Inter:  Rare: 	Core	Lineage specific core
group_963	1	0	0	1	Core: 39 Inter:  Rare: 	Core	Lineage specific core
group_959	1	0	0	1	Core: 42 Inter:  Rare: 	Core	Lineage specific core
group_957	0	0	1	1	Core:  Inter:  Rare: 2	Rare	Lineage specific rare
group_954	1	0	0	1	Core: 25 Inter:  Rare: 	Core	Lineage specific core
group_951	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
group_945	0	1	0	1	Core:  Inter: 17 Rare: 	Intermediate	Lineage specific intermediate
group_943	0	1	0	1	Core:  Inter: 9 Rare: 	Intermediate	Lineage specific intermediate
group_942	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
group_940	1	0	0	1	Core: 30 Inter:  Rare: 	Core	Lineage specific core
group_939	1	0	0	1	Core: 42 Inter:  Rare: 	Core	Lineage specific core
group_938	0	1	0	1	Core:  Inter: 6 Rare: 	Intermediate	Lineage specific intermediate
group_934	0	0	1	1	Core:  Inter:  Rare: 3	Rare	Lineage specific rare
group_933	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
group_932	1	0	0	1	Core: 40 Inter:  Rare: 	Core	Lineage specific core
group_931	0	1	0	1	Core:  Inter: 14 Rare: 	Intermediate	Lineage specific intermediate
group_925	0	0	1	1	Core:  Inter:  Rare: 2	Rare	Lineage specific rare
group_921	1	0	0	1	Core: 42 Inter:  Rare: 	Core	Lineage specific core
group_920	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
group_918	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
group_916	1	0	0	1	Core: 22 Inter:  Rare: 	Core	Lineage specific core
group_914	1	0	0	1	Core: 32 Inter:  Rare: 	Core	Lineage specific core
group_912	0	1	0	1	Core:  Inter: 14 Rare: 	Intermediate	Lineage specific intermediate
group_910	0	1	0	1	Core:  Inter: 17 Rare: 	Intermediate	Lineage specific intermediate
group_901	0	1	0	1	Core:  Inter: 16 Rare: 	Intermediate	Lineage specific intermediate
group_891	0	1	0	1	Core:  Inter: 9 Rare: 	Intermediate	Lineage specific intermediate
group_890	0	1	0	1	Core:  Inter: 6 Rare: 	Intermediate	Lineage specific intermediate
group_889	1	0	0	1	Core: 33 Inter:  Rare: 	Core	Lineage specific core
group_888	0	1	0	1	Core:  Inter: 17 Rare: 	Intermediate	Lineage specific intermediate
group_887	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
ccmA	0	1	0	1	Core:  Inter: 16 Rare: 	Intermediate	Lineage specific intermediate
group_885	1	0	0	1	Core: 27 Inter:  Rare: 	Core	Lineage specific core
pilV	0	1	0	1	Core:  Inter: 12 Rare: 	Intermediate	Lineage specific intermediate
group_882	0	1	0	1	Core:  Inter: 16 Rare: 	Intermediate	Lineage specific intermediate
group_881	1	0	0	1	Core: 23 Inter:  Rare: 	Core	Lineage specific core
group_878	1	0	0	1	Core: 45 Inter:  Rare: 	Core	Lineage specific core
lldP	0	1	0	1	Core:  Inter: 9 Rare: 	Intermediate	Lineage specific intermediate
group_872	1	0	0	1	Core: 37 Inter:  Rare: 	Core	Lineage specific core
group_871	1	0	0	1	Core: 28 Inter:  Rare: 	Core	Lineage specific core
