number_file	percent_coverage	percent_identity	category	Gene	product
VD30_contigs.fa	100	89.75	Effector delivery system	dotU	  type VI secretion system protein TssL short form [T6SS-III (VF0784) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]
VD30_contigs.fa	99.78	90.45	Effector delivery system	impJ	  type VI secretion system baseplate subunit TssK [T6SS-III (VF0784) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]
VD30_contigs.fa	99.32	80.96	Motility	flhC	  regulator of flagellar biosynthesis [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD30_contigs.fa	90.28	81.48	Motility	cheW	  chemotaxis protein CheW [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD30_contigs.fa	90.55	80.78	Motility	fliP	  flagellar biosynthetic protein FliP [Flagella (VF0394) - Motility (VFC0204)] [Yersinia pestis CO92]
VD30_contigs.fa	99.2	81.89	Motility	fliM	  flagellar motor switch protein FliM [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]
VD30_contigs.fa	94.89	80.41	Motility	fliI	  flagellum-specific ATP synthase FliI [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD30_contigs.fa	99.7	82.63	Motility	fliG	  flagellar motor switch protein FliG [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]
VD30_contigs.fa	99.9	84.78	Regulation	rpoS	  RNA polymerase sigma factor RpoS [RpoS (VF0112) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD30_contigs.fa	99.15	82.41	Effector delivery system	clpV	  ATP-dependent chaperone ClpB [T6SS-II (VF0783) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]
VD30_contigs.fa	95.19	81.67	Effector delivery system	KPR_RS17005	  sugar ABC transporter substrate-binding protein [T6SS-III (VF0784) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. rhinoscleromatis SB3432]
VD31_contigs.fa	99.77	83.56	Nutritional/Metabolic factor	iucA	  aerobactin Synthetase IucA [Aerobactin (VF0565) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae KCTC 2242]
VD31_contigs.fa	100	80.7	Nutritional/Metabolic factor	iucB	  N-acetyltransferase IucB [Aerobactin (VF0565) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]
VD31_contigs.fa	99.94	86.22	Nutritional/Metabolic factor	iucC	  aerobactin siderophore biosynthesis protein IucC [Aerobactin (VF0565) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae KCTC 2242]
VD31_contigs.fa	98.28	83.99	Nutritional/Metabolic factor	iucD	  lysine 6-monooxygenase IucD [Aerobactin (VF0565) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae subsp. rhinoscleromatis SB3432]
VD31_contigs.fa	99.09	84.88	Nutritional/Metabolic factor	iutA	  ferric aerobactin receptor IutA [Aerobactin (VF0565) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae subsp. rhinoscleromatis SB3432]
VD31_contigs.fa	100	82.12	Motility	flgG	  flagellar basal-body rod protein FlgG [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD31_contigs.fa	99.95	80.67	Motility	flhA	  flagellar biosynthesis protein FlhA [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD31_contigs.fa	99.49	81.19	Motility	cheY	  two-component system response regulator [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD31_contigs.fa	99.81	82.25	Motility	cheB	  chemotaxis response regulator protein-glutamate methylesterase [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD31_contigs.fa	92.66	81.02	Motility	cheW	  chemotaxis protein CheW [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]
VD31_contigs.fa	98.97	81.24	Motility	flhC	  regulator of flagellar biosynthesis [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD31_contigs.fa	99.63	80.17	Motility	tcyJ	  cystine ABC transporter substrate-binding protein [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]
VD31_contigs.fa	100	85	Motility	fliA	  RNA polymerase sigma factor FliA [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD31_contigs.fa	98.75	84.08	Adherence	ompA	  porin OmpA [Z1307 (VF1158) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]
VD31_contigs.fa	96.47	85.19	Regulation	fur	  ferric iron uptake transcriptional regulator [Fur (VF0113) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD31_contigs.fa	100	84.79	Regulation	rcsB	  transcriptional regulator RcsB [RcsAB (VF0571) - Regulation (VFC0301)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]
VD31_contigs.fa	99.42	83.53	Effector delivery system	tssB	  type VI secretion system contractile sheath small subunit [CTS1 (VF1263) - Effector delivery system (VFC0086)] [Citrobacter rodentium ICC168]
VD31_contigs.fa	99.73	84.89	Effector delivery system	tssC	  type VI secretion system contractile sheath large subunit [CTS1 (VF1263) - Effector delivery system (VFC0086)] [Citrobacter rodentium ICC168]
VD31_contigs.fa	100	87.04	Effector delivery system	ROD_RS13680	  Hcp family type VI secretion system effector [CTS1 (VF1263) - Effector delivery system (VFC0086)] [Citrobacter rodentium ICC168]
VD31_contigs.fa	99.93	83.14	Effector delivery system	tssK	  type VI secretion system baseplate subunit TssK [CTS1 (VF1263) - Effector delivery system (VFC0086)] [Citrobacter rodentium ICC168]
VD31_contigs.fa	99.43	83.62	Immune modulation	gndA	  NADP-dependent phosphogluconate dehydrogenase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella variicola At-22]
VD31_contigs.fa	99.75	81.82	Antimicrobial activity/Competitive advantage	acrB	  acriflavine resistance protein B [AcrAB (VF0568) - Antimicrobial activity/Competitive advantage (VFC0325)] [Klebsiella variicola At-22]
VD31_contigs.fa	92.68	80.85	Motility	fliP	  flagellar type III secretion system pore protein FliP [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]
VD31_contigs.fa	100	82.39	Motility	fliM	  flagellar motor switch protein FliM [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]
VD31_contigs.fa	99.7	86.04	Motility	fliG	  flagellar motor switch protein FliG [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD31_contigs.fa	99.9	86.49	Regulation	rpoS	  RNA polymerase sigma factor RpoS [RpoS (VF0112) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD31_contigs.fa	100	83.45	Effector delivery system	clpV	  ATP-dependent chaperone ClpB [T6SS-II (VF0783) - Effector delivery system (VFC0086)] [Klebsiella variicola At-22]
VD32_contigs.fa	96.47	85.19	Regulation	fur	  ferric iron uptake transcriptional regulator [Fur (VF0113) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD32_contigs.fa	99.75	81.82	Antimicrobial activity/Competitive advantage	acrB	  acriflavine resistance protein B [AcrAB (VF0568) - Antimicrobial activity/Competitive advantage (VFC0325)] [Klebsiella variicola At-22]
VD32_contigs.fa	99.95	80.67	Motility	flhA	  flagellar biosynthesis protein FlhA [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD32_contigs.fa	99.49	81.19	Motility	cheY	  two-component system response regulator [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD32_contigs.fa	99.81	82.25	Motility	cheB	  chemotaxis response regulator protein-glutamate methylesterase [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD32_contigs.fa	92.66	81.02	Motility	cheW	  chemotaxis protein CheW [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]
VD32_contigs.fa	98.97	81.24	Motility	flhC	  regulator of flagellar biosynthesis [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD32_contigs.fa	99.43	83.62	Immune modulation	gndA	  NADP-dependent phosphogluconate dehydrogenase [Capsule (VF0560) - Immune modulation (VFC0258)] [Klebsiella variicola At-22]
VD32_contigs.fa	98.75	84.08	Adherence	ompA	  porin OmpA [Z1307 (VF1158) - Adherence (VFC0001)] [Escherichia coli O157:H7 str. EDL933]
VD32_contigs.fa	100	84.79	Regulation	rcsB	  transcriptional regulator RcsB [RcsAB (VF0571) - Regulation (VFC0301)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]
VD32_contigs.fa	99.42	83.53	Effector delivery system	tssB	  type VI secretion system contractile sheath small subunit [CTS1 (VF1263) - Effector delivery system (VFC0086)] [Citrobacter rodentium ICC168]
VD32_contigs.fa	99.73	84.89	Effector delivery system	tssC	  type VI secretion system contractile sheath large subunit [CTS1 (VF1263) - Effector delivery system (VFC0086)] [Citrobacter rodentium ICC168]
VD32_contigs.fa	100	87.04	Effector delivery system	ROD_RS13680	  Hcp family type VI secretion system effector [CTS1 (VF1263) - Effector delivery system (VFC0086)] [Citrobacter rodentium ICC168]
VD32_contigs.fa	99.93	83.14	Effector delivery system	tssK	  type VI secretion system baseplate subunit TssK [CTS1 (VF1263) - Effector delivery system (VFC0086)] [Citrobacter rodentium ICC168]
VD32_contigs.fa	99.9	86.49	Regulation	rpoS	  RNA polymerase sigma factor RpoS [RpoS (VF0112) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD32_contigs.fa	100	83.45	Effector delivery system	clpV	  ATP-dependent chaperone ClpB [T6SS-II (VF0783) - Effector delivery system (VFC0086)] [Klebsiella variicola At-22]
VD32_contigs.fa	100	82.12	Motility	flgG	  flagellar basal-body rod protein FlgG [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD32_contigs.fa	99.09	84.88	Nutritional/Metabolic factor	iutA	  ferric aerobactin receptor IutA [Aerobactin (VF0565) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae subsp. rhinoscleromatis SB3432]
VD32_contigs.fa	98.28	83.99	Nutritional/Metabolic factor	iucD	  lysine 6-monooxygenase IucD [Aerobactin (VF0565) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae subsp. rhinoscleromatis SB3432]
VD32_contigs.fa	99.94	86.22	Nutritional/Metabolic factor	iucC	  aerobactin siderophore biosynthesis protein IucC [Aerobactin (VF0565) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae KCTC 2242]
VD32_contigs.fa	100	80.7	Nutritional/Metabolic factor	iucB	  N-acetyltransferase IucB [Aerobactin (VF0565) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]
VD32_contigs.fa	99.77	83.56	Nutritional/Metabolic factor	iucA	  aerobactin Synthetase IucA [Aerobactin (VF0565) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella pneumoniae KCTC 2242]
VD32_contigs.fa	92.68	80.85	Motility	fliP	  flagellar type III secretion system pore protein FliP [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]
VD32_contigs.fa	100	82.39	Motility	fliM	  flagellar motor switch protein FliM [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]
VD32_contigs.fa	99.7	86.04	Motility	fliG	  flagellar motor switch protein FliG [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD32_contigs.fa	93.63	80.64	Motility	tcyJ	  cystine ABC transporter substrate-binding protein [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]
VD32_contigs.fa	100	85	Motility	fliA	  RNA polymerase sigma factor FliA [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD33_contigs.fa	90.28	81.48	Motility	cheW	  chemotaxis protein CheW [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD33_contigs.fa	99.32	80.96	Motility	flhC	  regulator of flagellar biosynthesis [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD33_contigs.fa	96.03	81.21	Regulation	fur	  ferric iron uptake transcriptional regulator [Fur (VF0113) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD33_contigs.fa	99.7	82.63	Motility	fliG	  flagellar motor switch protein FliG [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]
VD33_contigs.fa	94.89	80.41	Motility	fliI	  flagellum-specific ATP synthase FliI [Peritrichous flagella (VF0967) - Motility (VFC0204)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD33_contigs.fa	99.2	81.89	Motility	fliM	  flagellar motor switch protein FliM [Peritrichous flagella (VF1154) - Motility (VFC0204)] [Escherichia coli O157:H7 str. EDL933]
VD33_contigs.fa	90.55	80.78	Motility	fliP	  flagellar biosynthetic protein FliP [Flagella (VF0394) - Motility (VFC0204)] [Yersinia pestis CO92]
VD33_contigs.fa	92.75	84.88	Effector delivery system	icmF	  type VI secretion protein VasK [T6SS-III (VF0784) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]
VD33_contigs.fa	100	85.43	Effector delivery system	impG	  type VI secretion system baseplate subunit TssF [T6SS-III (VF0784) - Effector delivery system (VFC0086)] [Klebsiella oxytoca KCTC 1686]
VD33_contigs.fa	99.82	87.52	Effector delivery system	impH	  type VI secretion system baseplate subunit TssG [T6SS-III (VF0784) - Effector delivery system (VFC0086)] [Klebsiella oxytoca KCTC 1686]
VD33_contigs.fa	100	90.5	Effector delivery system	sciN	  type VI secretion system lipoprotein TssJ [T6SS-III (VF0784) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]
VD33_contigs.fa	89.69	81.17	Effector delivery system	impF	  type VI secretion system baseplate subunit TssE [T6SS-III (VF0784) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]
VD33_contigs.fa	99.9	84.78	Regulation	rpoS	  RNA polymerase sigma factor RpoS [RpoS (VF0112) - Regulation (VFC0301)] [Salmonella enterica subsp. enterica serovar Typhimurium str. LT2]
VD33_contigs.fa	99.15	82.41	Effector delivery system	clpV	  ATP-dependent chaperone ClpB [T6SS-II (VF0783) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. pneumoniae NTUH-K2044]
VD33_contigs.fa	99.78	90.45	Effector delivery system	impJ	  type VI secretion system baseplate subunit TssK [T6SS-III (VF0784) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]
VD33_contigs.fa	100	89.75	Effector delivery system	dotU	  type VI secretion system protein TssL short form [T6SS-III (VF0784) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]
VD33_contigs.fa	99.3	87.44	Effector delivery system	ompA	  OmpA family protein [T6SS-III (VF0784) - Effector delivery system (VFC0086)] [Klebsiella oxytoca E718]
VD33_contigs.fa	99.8	87.02	Effector delivery system	hcp/tssD	VFG048680  type VI secretion system protein Hcp family [T6SS (VF0569) - Effector delivery system (VFC0086)] [Klebsiella oxytoca KCTC 1686]
VD33_contigs.fa	94.32	85.5	Regulation	rcsB	  transcriptional regulator RcsB [RcsAB (VF0571) - Regulation (VFC0301)] [Klebsiella variicola At-22]
VD33_contigs.fa	95.19	81.67	Effector delivery system	KPR_RS17005	  sugar ABC transporter substrate-binding protein [T6SS-III (VF0784) - Effector delivery system (VFC0086)] [Klebsiella pneumoniae subsp. rhinoscleromatis SB3432]
VD34_contigs.fa	93.63	87.72	Motility	flgI	  flagellar P-ring protein precursor FlgI [Flagella (VF0430) - Motility (VFC0204)] [Burkholderia mallei ATCC 23344]
VD34_contigs.fa	94.78	87.5	Motility	flgH	  flagellar L-ring protein precursor FlgH [Flagella (VF0430) - Motility (VFC0204)] [Burkholderia cenocepacia AU 1054]
VD34_contigs.fa	100	88.72	Motility	flgG	  flagellar basal body rod protein FlgG [Flagella (VF0430) - Motility (VFC0204)] [Burkholderia cenocepacia J2315]
VD34_contigs.fa	99.21	82.61	Motility	flgF	  flagellar basal body rod protein FlgF [Flagella (VF0430) - Motility (VFC0204)] [Burkholderia cenocepacia J2315]
VD34_contigs.fa	100	86.85	Motility	flgC	  flagellar basal body rod protein FlgC [Flagella (VF0430) - Motility (VFC0204)] [Burkholderia mallei ATCC 23344]
VD34_contigs.fa	96.52	81.51	Motility	flgB	  flagellar basal-body rod protein FlgB [Flagella (VF0430) - Motility (VFC0204)] [Burkholderia cenocepacia AU 1054]
VD34_contigs.fa	92.41	83.83	Motility	fliS	  flagellar protein FliS [Flagella (VF0430) - Motility (VFC0204)] [Burkholderia cenocepacia AU 1054]
VD34_contigs.fa	97.37	80.66	Motility	fliE	  flagellar hook-basal body complex protein FliE [Flagella (VF0430) - Motility (VFC0204)] [Burkholderia mallei ATCC 23344]
VD34_contigs.fa	99.83	82.7	Motility	fliF	  flagellar M-ring protein FliF [Flagella (VF0430) - Motility (VFC0204)] [Burkholderia cenocepacia J2315]
VD34_contigs.fa	99.8	89.68	Motility	fliG	  flagellar motor switch protein G [Flagella (VF0430) - Motility (VFC0204)] [Burkholderia cenocepacia AU 1054]
VD34_contigs.fa	92.23	87.49	Motility	fliI	  flagellum-specific ATP synthase FliI [Flagella (VF0430) - Motility (VFC0204)] [Burkholderia cenocepacia J2315]
VD34_contigs.fa	96.03	81.92	Motility	fliJ	  flagellar protein FliJ [Flagella (VF0430) - Motility (VFC0204)] [Burkholderia pseudomallei K96243]
VD34_contigs.fa	90.67	80.68	Effector delivery system	sctN	  type III secretion system ATPase SctN [TTS2 (VF0703) - Effector delivery system (VFC0086)] [Burkholderia pseudomallei K96243]
