internal_id	seq_run	seq_sumission_date	data_return_date	internal_date_isolate_received	source_lab	isolation_date	sample_location	sample_location_lat	sample_location_lon	sample_source	lab_field_derived	host_species_non_mosquito	life_stage_non_mosquito	sex_non_mosquito	tissue_non_mosquito	mosquito_species	mosquito_strain_lab*	mosquito_life_stage	mosquito_sex	mosquito_female_feeding_status	mosquito_tissue	confirmed_growth_media	confirmed_growth_temp	completeness	contamination	genome_size_bp	number_contigs	mean_contig_length_bp	longest_contig_bp	gc	number_predicted_genes	n50	total_reads	avg_coverage	gtdb_domain	gtdb_parent	gtbd_class	gtdb_order	gtdb_family	gtdb_genus	gtdb_species	fastani_reference	fastani_ani...45	fastani_af...46	fastani_ani...49	fastani_af...50	assembly_accession	WGS	BioSample
USHLN155	UW-3	23-Aug-22	09-Sep-22	17-Nov-21	ValienteMoro_Claire	17-Oct-24	"Rh™ne,FR;Europe"	45.735146	4.610804	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	larvae	unk	NA	whole_body	LB	30	100	0	4331376	38	113983	654578	72.5	3804	361919	4953032	168	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Cellulomonadaceae	Oerskovia	Oerskovia sp005937995	GCF_005937995.2	96.15	0.92	96.15	0.92	GCA_037145535.1	JBBCXG000000000	SAMN37642965
USHLN157	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	09-Jul-05	"Lyon_69100_Villeurbanne_Cedex,FR;Europe"	45.7667	4.8833	mosquito	lab	NA	NA	NA	NA	Aedes_albopictus	RŽunion	adults	female	non_blood_fed	midgut	LB	28	100	0.72	6104761	164	37224	607148	56	5723	186635	4396779	107	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella michiganensis	GCF_002925905.1	99.83	0.98	99.83	0.98	GCA_037145475.1	JBBCXH000000000	SAMN37642963
USHLN158	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	05-Dec-10	"Tamatave,MD;Africa"	-18.144281	49.395784	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	male	NA	whole_body	LB	28	99.98	0.16	4923297	58	84884	726185	57.6	4530	642604	3619823	109	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa	GCF_014155765.1	97.94	0.91	97.94	0.91	GCA_037145515.1	JBBCXI000000000	SAMN37642923
USHLN159	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	05-Dec-10	"Tamatave,MD;Africa"	-18.144281	49.395784	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	female	non_blood_fed	whole_body	LB	28	99.98	0.16	4925942	77	63973	697280	57.6	4532	623820	3701611	111	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa	GCF_014155765.1	97.95	0.91	97.95	0.91	GCA_037145455.1	JBBCXJ000000000	SAMN37642930
USHLN160	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	02-Dec-10	"Ankazobe,MD;Africa"	-18.31	47.11	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	female	non_blood_fed	whole_body	LB	28	99.98	0.16	4924596	66	74615	697172	57.6	4532	623820	4939742	150	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa	GCF_014155765.1	97.92	0.91	97.92	0.91	GCA_037145495.1	JBBCXK000000000	SAMN37642916
USHLN162	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	05-Dec-10	"Tamatave,MD;Africa"	-18.144281	49.395784	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	female	non_blood_fed	whole_body	LB	28	99.98	0.16	4923192	56	87914	726185	57.6	4527	668929	3714665	112	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa	GCF_014155765.1	97.95	0.91	97.95	0.91	GCA_037145435.1	JBBCXL000000000	SAMN37642929
USHLN164	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	05-Dec-10	"Tamatave,MD;Africa"	-18.144281	49.395784	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	female	non_blood_fed	whole_body	LB	28	99.98	0.16	4924340	65	75759	697239	57.6	4538	623820	4118373	124	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa	GCF_014155765.1	97.93	0.91	97.93	0.91	GCA_037145415.1	JBBCXM000000000	SAMN37642924
USHLN165	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	02-Dec-10	"Ankazobe,MD;Africa"	-18.31	47.11	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	female	non_blood_fed	whole_body	LB	28	100	0.7	5034833	67	75146	912177	54.7	4753	454998	2989406	88	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea vagans	GCF_004792415.1	95.86	0.87	95.86	0.87	GCA_037145375.1	JBBCXN000000000	SAMN37642956
USHLN167	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	02-Dec-10	"Ankazobe,MD;Africa"	-18.31	47.11	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	male	NA	whole_body	LB	28	99.97	0.04	4759394	71	67033	1114339	55.9	4383	410068	3473633	107	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter mori	GCF_000211415.1	96.24	0.89	96.24	0.89	GCA_037145355.1	JBBCXO000000000	SAMN37642954
USHLN168	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	02-Dec-10	"Ankazobe,MD;Africa"	-18.31	47.11	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	female	non_blood_fed	whole_body	LB	28	99.12	0.46	5500123	102	53922	929424	35.1	5541	348690	3585213	97	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus	GCF_000007825.1	98.91	0.9	98.91	0.9	GCA_037145335.1	JBBCXP000000000	SAMN37642953
USHLN169	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	01-Dec-10	"Antananarivo,MD;Africa"	-18.91368	47.53613	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	female	non_blood_fed	whole_body	LB	28	99.45	1.1	2798989	51	54882	831436	33	2644	596607	27124986	1270	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus nepalensis	GCF_014635045.1	99.54	0.97	99.54	0.97	GCA_037145395.1	JBBCXQ000000000	SAMN37642945
USHLN172	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	30-Nov-10	"Ambohidratrimo,MD;Africa"	-18.47	47.28	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	male	NA	whole_body	LB	28	99.07	0.05	5239249	55	95259	2193366	35.1	5269	806349	3393159	96	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus	GCF_000007825.1	98.91	0.94	98.91	0.94	GCA_037145295.1	JBBCXR000000000	SAMN37642909
USHLN173	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	02-Dec-10	"Ankazobe,MD;Africa"	-18.31	47.11	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	female	non_blood_fed	whole_body	LB	28	99.45	1.1	2847513	47	60585	866464	33	2669	445687	3643658	182	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus nepalensis	GCF_014635045.1	99.51	0.95	99.51	0.95	GCA_037145275.1	JBBCXS000000000	SAMN37642958
USHLN177	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	05-Dec-10	"Tamatave,MD;Africa"	-18.144281	49.395784	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	female	non_blood_fed	whole_body	LB	28	99	0.73	4607426	52	88604	1073945	56	4292	811520	4401378	142	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae	GCF_001521715.1	96.95	0.89	96.95	0.89	GCA_037145315.1	JBBCXT000000000	SAMN37642927
USHLN178	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	02-Dec-10	"Ankazobe,MD;Africa"	-18.31	47.11	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	female	non_blood_fed	whole_body	LB	28	98.17	0.92	4267653	65	65656	802723	56.6	3928	552740	4388884	153	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pseudescherichia	Pseudescherichia vulneris	GCF_000759795.1	97.94	0.91	97.94	0.91	GCA_037145235.1	JBBCXU000000000	SAMN37642957
USHLN179	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	05-Dec-10	"Tamatave,MD;Africa"	-18.144281	49.395784	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	male	NA	whole_body	LB	28	99	0.73	4608313	59	78107	1073945	56	4292	811520	3640618	117	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae	GCF_001521715.1	96.97	0.89	96.97	0.89	GCA_037145255.1	JBBCXV000000000	SAMN37642925
USHLN180	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	02-Dec-10	"Ankazobe,MD;Africa"	-18.31	47.11	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	female	non_blood_fed	whole_body	LB	28	98.17	0.92	4267629	68	62759	803670	56.6	3928	527393	3217117	110	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pseudescherichia	Pseudescherichia vulneris	GCF_000759795.1	97.95	0.91	97.95	0.91	GCA_037145215.1	JBBCXW000000000	SAMN37642952
USHLN181	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	01-Dec-10	"Antananarivo,MD;Africa"	-18.91368	47.53613	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	male	NA	whole_body	LB	28	99.18	0.01	5308050	106	50075	1128684	35.1	5404	472940	3060660	85	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus	GCF_000007825.1	98.8	0.94	98.8	0.94	GCA_037145195.1	JBBCXX000000000	SAMN37642913
USHLN183	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	30-Nov-10	"Ambohidratrimo,MD;Africa"	-18.47	47.28	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	male	NA	whole_body	LB	28	99.07	0.06	5253233	81	64854	1118453	35.2	5289	456712	3879105	103	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus	GCF_000007825.1	98.89	0.94	98.89	0.94	GCA_037145175.1	JBBCXY000000000	SAMN37642946
USHLN184	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	05-Dec-10	"Tamatave,MD;Africa"	-18.144281	49.395784	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	male	NA	whole_body	LB	28	99	0.73	4608676	61	75552	1901717	56	4294	811520	3984007	126	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter asburiae	GCF_001521715.1	96.95	0.89	96.95	0.89	GCA_037145135.1	JBBCXZ000000000	SAMN37642926
USHLN186	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	01-Dec-10	"Antananarivo,MD;Africa"	-18.91368	47.53613	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	female	non_blood_fed	whole_body	LB	28	99.49	0.59	2936929	25	117477	878778	69.6	2729	730100	4031509	202	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Microbacterium	NA	N/A	N/A	N/A	N/A	N/A	GCA_037145155.1	JBBCYA000000000	SAMN37642947
USHLN188	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	01-Dec-10	"Lyon_69100_Villeurbanne_Cedex,FR;Europe"	45.7667	4.8833	mosquito	lab	NA	NA	NA	NA	Aedes_albopictus	Madagascar	adults	female	non_blood_fed	whole_body	LB	28	99.81	1.36	4182381	47	88986	1653928	43.6	4189	1090313	3139219	106	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	GCF_000009045.1	98.31	0.93	98.31	0.93	GCA_037145115.1	JBBCYB000000000	SAMN37642943
USHLN190	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	01-Dec-10	"Lyon_69100_Villeurbanne_Cedex,FR;Europe"	45.7667	4.8833	mosquito	lab	NA	NA	NA	NA	Aedes_albopictus	Madagascar	adults	female	non_blood_fed	whole_body	LB	28	99.81	1.36	4180961	41	101974	1090313	43.6	4184	1070717	3295253	114	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus subtilis	GCF_000009045.1	98.29	0.93	98.29	0.93	GCA_037145075.1	JBBCYC000000000	SAMN37642912
USHLN191	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	02-Dec-10	"Ankazobe,MD;Africa"	-18.31	47.11	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	female	non_blood_fed	whole_body	LB	28	98.17	0.92	4267642	70	60966	802723	56.6	3931	527512	3469523	121	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pseudescherichia	Pseudescherichia vulneris	GCF_000759795.1	97.95	0.91	97.95	0.91	GCA_037145055.1	JBBCYD000000000	SAMN37642955
USHLN192	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	30-Nov-10	"Ambohidratrimo,MD;Africa"	-18.47	47.28	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	female	non_blood_fed	whole_body	LB	28	99.07	0.05	5239530	56	93563	1575136	35.1	5274	618267	4475348	127	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus	GCF_000007825.1	98.89	0.95	98.89	0.95	GCA_037145035.1	JBBCYE000000000	SAMN37642937
USHLN193	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	01-Dec-10	"Lyon_69100_Villeurbanne_Cedex,FR;Europe"	45.7667	4.8833	mosquito	lab	NA	NA	NA	NA	Aedes_albopictus	Madagascar	adults	male	NA	whole_body	LB	28	99.26	0.17	5777700	133	43441	1057645	34.9	5763	508995	4531760	106	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A thuringiensis	GCF_002119445.1	97.95	0.88	97.95	0.88	GCA_037145095.1	JBBCYF000000000	SAMN37642939
USHLN195	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	30-Nov-10	"Ambohidratrimo,MD;Africa"	-18.47	47.28	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	male	NA	whole_body	LB	28	99.07	0.05	5238253	51	102710	2381181	35.1	5269	618267	3021750	85	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae_G	Bacillus_A	Bacillus_A cereus	GCF_000007825.1	98.9	0.95	98.9	0.95	GCA_037145015.1	JBBCYG000000000	SAMN37642910
USHLN196	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	09-Jul-05	"Lyon_69100_Villeurbanne_Cedex,FR;Europe"	45.7667	4.8833	mosquito	lab	NA	NA	NA	NA	Aedes_albopictus	RŽunion	adults	female	non_blood_fed	midgut	LB	28	99.85	0.74	7390701	141	52416	773217	45.6	6848	487351	3826604	77	Bacteria	Firmicutes	Bacilli	Paenibacillales	Paenibacillaceae	Paenibacillus	NA	N/A	N/A	N/A	N/A	N/A	GCA_037144955.1	JBBCYH000000000	SAMN37642962
USHLN197	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	30-Nov-10	"Ambohidratrimo,MD;Africa"	-18.47	47.28	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	male	NA	whole_body	LB	28	99.59	0	3714628	27	137578	969869	41.2	3777	936865	3244698	130	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus altitudinis	GCF_000691145.1	98.33	0.95	98.33	0.95	GCA_037144935.1	JBBCYI000000000	SAMN37642938
USHLN198	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	05-Dec-10	"Tamatave,MD;Africa"	-18.144281	49.395784	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	female	non_blood_fed	whole_body	LB	28	100	0.08	4741463	67	70768	1321322	53.5	4404	426638	3659702	112	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea ananatis	GCF_000710035.2	99	0.94	99	0.94	GCA_037144995.1	JBBCYJ000000000	SAMN37642919
USHLN199	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	05-Dec-10	"Tamatave,MD;Africa"	-18.144281	49.395784	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	male	NA	whole_body	LB	28	99.98	0.16	4923327	59	83446	697604	57.6	4534	623820	3590721	108	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa	GCF_014155765.1	97.94	0.91	97.94	0.91	GCA_037144975.1	JBBCYK000000000	SAMN37642928
USHLN200	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	02-Dec-10	"Ankazobe,MD;Africa"	-18.31	47.11	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	male	NA	whole_body	LB	28	99.98	0.16	4925604	72	68411	697596	57.6	4534	642559	4273925	128	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Pantoea	Pantoea dispersa	GCF_014155765.1	97.95	0.91	97.95	0.91	GCA_037144915.1	JBBCYL000000000	SAMN37642914
USHLN205	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	02-Dec-10	"Ankazobe,MD;Africa"	-18.31	47.11	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	female	non_blood_fed	whole_body	LB	28	99.45	1.1	2806583	50	56131	728057	33.1	2645	437000	4104722	216	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus nepalensis	GCF_014635045.1	99.57	0.95	99.57	0.95	GCA_037144835.1	JBBCYM000000000	SAMN37642915
USHLN208	UW-3	23-Aug-22	09-Sep-22	30-Nov-21	ValienteMoro_Claire	30-Nov-10	"Ambohidratrimo,MD;Africa"	-18.47	47.28	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	male	NA	whole_body	LB	28	100	1.83	4645125	70	66358	415982	74.1	4038	270304	4707375	137	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Cellulomonadaceae	Cellulosimicrobium	Cellulosimicrobium cellulans_E	GCF_001019615.1	98.37	0.93	98.37	0.93	GCA_037144855.1	JBBCYN000000000	SAMN37642941
USHLN210	UW-3	23-Aug-22	09-Sep-22	30-Nov-21	ValienteMoro_Claire	01-Dec-10	"Antananarivo,MD;Africa"	-18.91368	47.53613	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	male	NA	whole_body	LB	28	98.68	0	2986052	59	50611	390332	68.7	2755	217351	5112419	252	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Kocuria	Kocuria marina	GCA_014652975.1	98.79	0.93	98.79	0.93	GCA_037144895.1	JBBCYO000000000	SAMN37642951
USHLN211	UW-2	07-Jul-22	19-Aug-22	30-Nov-21	ValienteMoro_Claire	30-Nov-10	"Ambohidratrimo,MD;Africa"	-18.47	47.28	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	male	NA	whole_body	LB	28	99.59	0	3757000	46	81673	871229	41	3836	335611	3504307	138	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus altitudinis	GCF_000691145.1	98.22	0.94	98.22	0.94	GCA_037144875.1	JBBCYP000000000	SAMN37642934
USHLN213	UW-3	23-Aug-22	09-Sep-22	30-Nov-21	ValienteMoro_Claire	05-Dec-10	"Ankazobe,MD;Africa"	-18.31	47.11	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	female	non_blood_fed	whole_body	LB	28	98.99	0.76	3971861	44	90269	542298	71.4	3806	266130	4834087	179	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	Curtobacterium	Curtobacterium sp001806325	GCF_001806325.1	97.97	0.92	97.97	0.92	GCA_037144815.1	JBBCYQ000000000	SAMN37642931
USHLN215	UW-2	07-Jul-22	19-Aug-22	01-Dec-21	ValienteMoro_Claire	30-Nov-10	"Ambohidratrimo,MD;Africa"	-18.47	47.28	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	female	non_blood_fed	whole_body	LB	28	99.34	0	3935833	71	55434	552597	72.7	3633	275426	3820061	142	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Kocuria	Kocuria rosea	GCF_006094695.1	98.44	0.9	98.44	0.9	GCA_037144745.1	JBBCYR000000000	SAMN37642936
USHLN217	UW-2	07-Jul-22	19-Aug-22	01-Dec-21	ValienteMoro_Claire	05-Dec-10	"Tamatave,MD;Africa"	-18.144281	49.395784	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	male	NA	whole_body	LB	28	99.34	0	2880105	41	70246	525606	68.8	2624	329263	3663071	189	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Kocuria	Kocuria marina	GCA_014652975.1	98.69	0.94	98.69	0.94	GCA_037144795.1	JBBCYS000000000	SAMN37642921
USHLN218	UW-2	07-Jul-22	19-Aug-22	01-Dec-21	ValienteMoro_Claire	01-Dec-10	"Antananarivo,MD;Africa"	-18.91368	47.53613	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	male	NA	whole_body	LB	28	99.31	2.79	4658041	50	93160	809580	68	4247	535460	4140475	132	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Arthrobacter_F	NA	N/A	N/A	N/A	N/A	N/A	GCA_037144715.1	JBBCYT000000000	SAMN37642950
USHLN220	UW-3	23-Aug-22	09-Sep-22	01-Dec-21	ValienteMoro_Claire	02-Dec-10	"Ankazobe,MD;Africa"	-18.31	47.11	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	male	NA	whole_body	LB	28	98.68	0	2887794	37	78048	778452	68.8	2619	371620	5858336	299	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Kocuria	Kocuria marina	GCA_014652975.1	98.72	0.93	98.72	0.93	GCA_037144735.1	JBBCYU000000000	SAMN37642918
USHLN226	UW-2	07-Jul-22	19-Aug-22	01-Dec-21	ValienteMoro_Claire	30-Nov-10	"Ambohidratrimo,MD;Africa"	-18.47	47.28	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	male	NA	whole_body	LB	28	99.67	0.09	2536184	109	23267	293571	32	2402	118026	3042999	178	Bacteria	Firmicutes	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	GCF_006742205.1	99.34	0.93	99.34	0.93	GCA_037144765.1	JBBCYV000000000	SAMN37642933
USHLN227	UW-2	07-Jul-22	19-Aug-22	01-Dec-21	ValienteMoro_Claire	09-Jul-05	"Lyon_69100_Villeurbanne_Cedex,FR;Europe"	45.7667	4.8833	mosquito	lab	NA	NA	NA	NA	Aedes_albopictus	RŽunion	adults	female	non_blood_fed	midgut	LB	28	100	0.49	4411847	125	35294	223958	35.9	4067	128748	3515679	119	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	Chryseobacterium mucoviscidosis	GCF_002177115.1	96.4	0.89	96.4	0.89	GCA_037144695.1	JBBCYW000000000	SAMN37642961
USHLN228	UW-2	07-Jul-22	19-Aug-22	01-Dec-21	ValienteMoro_Claire	30-Nov-10	"Ambohidratrimo,MD;Africa"	-18.47	47.28	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	male	NA	whole_body	LB	28	98.68	0	2846916	31	91836	722724	68.8	2562	384214	3675375	191	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Kocuria	Kocuria marina	GCA_014652975.1	98.69	0.92	98.69	0.92	GCA_037144675.1	JBBCYX000000000	SAMN37642935
USHLN229	UW-2	07-Jul-22	19-Aug-22	01-Dec-21	ValienteMoro_Claire	05-Dec-10	"Tamatave,MD;Africa"	-18.144281	49.395784	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	female	non_blood_fed	whole_body	LB	28	98.7	0.46	2415502	94	25696	471271	73.2	2228	142593	3879381	235	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Micrococcus	Micrococcus luteus	GCF_000023205.1	96.96	0.9	96.96	0.9	GCA_037144615.1	JBBCYY000000000	SAMN37642920
USHLN230	UW-2	07-Jul-22	19-Aug-22	01-Dec-21	ValienteMoro_Claire	05-Dec-10	"Tamatave,MD;Africa"	-18.144281	49.395784	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	female	non_blood_fed	whole_body	LB	28	98.5	0.69	2405900	53	45394	549077	73.2	2196	230963	4322785	264	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Micrococcus	Micrococcus luteus	GCF_000023205.1	96.8	0.9	96.8	0.9	GCA_037144635.1	JBBCYZ000000000	SAMN37642922
USHLN232	UW-2	07-Jul-22	19-Aug-22	01-Dec-21	ValienteMoro_Claire	01-Dec-10	"Lyon_69100_Villeurbanne_Cedex,FR;Europe"	45.7667	4.8833	mosquito	lab	NA	NA	NA	NA	Aedes_albopictus	Madagascar	adults	male	NA	whole_body	LB	28	98.86	0.23	2493650	105	23749	364697	73	2298	140150	4656586	275	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Micrococcus	Micrococcus luteus	GCF_000023205.1	96.85	0.87	96.85	0.87	GCA_037144655.1	JBBCZA000000000	SAMN37642940
USHLN234	UW-2	07-Jul-22	19-Aug-22	01-Dec-21	ValienteMoro_Claire	02-Dec-10	"Ankazobe,MD;Africa"	-18.31	47.11	mosquito	field	NA	NA	NA	NA	Aedes_albopictus	NA	adults	male	NA	whole_body	LB	28	99.08	0	3937683	42	93754	734429	69.3	3610	326561	5054908	189	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Micrococcaceae	Sinomonas	Sinomonas albida	GCF_004919045.1	97.84	0.92	97.84	0.92	GCA_037144595.1	JBBCZB000000000	SAMN37642917
