#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
VD14_contigs.fa	contig00005	173314	175479	-	VFG050376(gb|WP_001017033.1)	1-2166/2166	===============	0/0	100.00	89.01	VFDB_full		VFG050376(gb|WP_001017033.1) (pilQ) type IV pilus secretin PilQ [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii BJAB0715]	
VD14_contigs.fa	contig00005	175542	176072	-	VFG050367(gb|YP_005800478.1)	1-531/531	===============	0/0	100.00	89.83	VFDB_full		VFG050367(gb|YP_005800478.1) (pilP) pilus assembly protein PilP [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii TCDC-AB0715]	
VD14_contigs.fa	contig00005	176080	176820	-	VFG050348(gb|WP_000076101.1)	1-741/741	===============	0/0	100.00	86.37	VFDB_full		VFG050348(gb|WP_000076101.1) (pilO) type 4a pilus biogenesis protein PilO [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii D1279779]	
VD14_contigs.fa	contig00005	176850	177461	-	VFG050331(gb|WP_000201227.1)	1-609/642	========/======	1/3	94.86	88.40	VFDB_full		VFG050331(gb|WP_000201227.1) (pilN) PilN domain-containing protein [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii BJAB07104]	
VD14_contigs.fa	contig00005	177461	178519	-	VFG050321(gb|WP_002014066.1)	1-1059/1059	========/======	2/2	99.91	93.11	VFDB_full		VFG050321(gb|WP_002014066.1) (pilM) pilus assembly protein PilM [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii MDR-ZJ06]	
VD14_contigs.fa	contig00006	98554	101454	+	VFG050929(gb|WP_000898324.1)	1-2901/3327	========/=====.	2/4	87.14	90.60	VFDB_full		VFG050929(gb|WP_000898324.1) (vgrG/tssI) type VI secretion system tip protein VgrG [T6SS (VF1337) - Effector delivery system (VFC0086)] [Acinetobacter baumannii MDR-TJ]	
VD14_contigs.fa	contig00006	139058	139960	+	VFG037820(gb|WP_000240700)	1-903/903	===============	0/0	100.00	93.58	VFDB_full		VFG037820(gb|WP_000240700) (lpxC) UDP-3-O-acyl-N-acetylglucosamine deacetylase [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii AB0057]	
VD14_contigs.fa	contig00007	65158	65958	+	VFG050414(gb|WP_002027454.1)	1-801/801	===============	0/0	100.00	95.38	VFDB_full		VFG050414(gb|WP_002027454.1) (pilF) type IV pilus biogenesis/stability protein PilW [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU]	
VD14_contigs.fa	contig00007	209534	211024	+	VFG050761(gb|WP_001166321.1)	1-1491/1491	===============	0/0	100.00	90.21	VFDB_full		VFG050761(gb|WP_001166321.1) (gspE1) general secretion pathway protein E [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii BJAB0715]	
VD14_contigs.fa	contig00008	121653	123302	-	VFG038240(gb|WP_043960856)	1-1650/1650	===============	0/0	100.00	93.58	VFDB_full		VFG038240(gb|WP_043960856) (bfmS) signal transduction histidine kinase [BfmRS (VF0463) - Regulation (VFC0301)] [Acinetobacter baumannii D1279779]	
VD14_contigs.fa	contig00008	123335	124051	-	VFG038228(gb|WP_000076440)	1-717/717	===============	0/0	100.00	95.12	VFDB_full		VFG038228(gb|WP_000076440) (bfmR) biofilm-controlling response regulator [BfmRS (VF0463) - Regulation (VFC0301)] [Acinetobacter baumannii SDF]	
VD14_contigs.fa	contig00009	46168	47028	-	VFG050483(gb|WP_001152277.1)	1-861/861	===============	0/0	100.00	95.35	VFDB_full		VFG050483(gb|WP_001152277.1) (gspO/pilD) A24 family peptidase [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii AB307-0294]	
VD14_contigs.fa	contig00009	47028	48254	-	VFG050474(gb|WP_000279215.1)	1-1227/1227	===============	0/0	100.00	93.72	VFDB_full		VFG050474(gb|WP_000279215.1) (pilC) type II secretion system F family protein [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii BJAB0715]	
VD14_contigs.fa	contig00009	48282	49994	-	VFG050457(gb|WP_001274990.1)	1-1713/1713	===============	0/0	100.00	92.64	VFDB_full		VFG050457(gb|WP_001274990.1) (pilB) type IV-A pilus assembly ATPase PilB [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU]	
VD14_contigs.fa	contig00009	100595	101800	+	VFG050785(gb|WP_001112087.1)	1-1206/1206	===============	0/0	100.00	98.51	VFDB_full		VFG050785(gb|WP_001112087.1) (gspF) general secretion pathway protein F [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii AB0057]	
VD14_contigs.fa	contig00009	101821	102405	+	VFG050812(gb|YP_005797308.1)	1-585/585	===============	0/0	100.00	98.97	VFDB_full		VFG050812(gb|YP_005797308.1) (gspG) general secretion pathway protein G [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii TCDC-AB0715]	
VD14_contigs.fa	contig00009	160177	161538	-	VFG050432(gb|WP_000128082.1)	1-1365/1365	========/======	2/9	99.56	89.84	VFDB_full		VFG050432(gb|WP_000128082.1) (fimV) hypothetical protein [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii BJAB0715]	
VD14_contigs.fa	contig00009	166148	167248	-	VFG037781(gb|WP_000867105)	1-1101/1101	===============	0/0	100.00	90.28	VFDB_full		VFG037781(gb|WP_000867105) (lpsB) glycosyltransferase family 4 protein [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii BJAB0715]	
VD14_contigs.fa	contig00009	167511	168446	-	VFG037760(gb|WP_000078875)	1-936/936	===============	0/0	100.00	91.67	VFDB_full		VFG037760(gb|WP_000078875) (lpxL) LpxL/LpxP family Kdo(2)-lipid IV(A) lauroyl/palmitoleoyl acyltransferase [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii AB0057]	
VD14_contigs.fa	contig00010	24910	27078	+	VFG037198(gb|WP_001081736)	1-2169/2169	===============	0/0	100.00	92.76	VFDB_full		VFG037198(gb|WP_001081736) (plc1) phospholipase C [Phospholipase C (VF0470) - Exotoxin (VFC0235)] [Acinetobacter baumannii TYTH-1]	
VD14_contigs.fa	contig00010	32569	34764	-	VFG037863(gb|WP_001075310)	1-2196/2196	===============	0/0	100.00	86.70	VFDB_full		VFG037863(gb|WP_001075310) (M3Q_RS01420) polysaccharide biosynthesis tyrosine autokinase [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii TYTH-1]	
VD14_contigs.fa	contig00010	34786	35214	-	VFG037878(gb|WP_001176902)	1-429/429	===============	0/0	100.00	89.51	VFDB_full		VFG037878(gb|WP_001176902) (M3Q_RS01425) low molecular weight phosphotyrosine protein phosphatase [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii TYTH-1]	
VD14_contigs.fa	contig00010	35216	36358	-	VFG037893(gb|WP_001190670)	1-1143/1143	===============	0/0	100.00	90.64	VFDB_full		VFG037893(gb|WP_001190670) (M3Q_RS01430) polysaccharide biosynthesis/export family protein [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii TYTH-1]	
VD14_contigs.fa	contig00010	36521	37798	+	VFG037908(gb|WP_000487070)	1-1278/1278	===============	0/0	100.00	90.84	VFDB_full		VFG037908(gb|WP_000487070) (tviB) Vi polysaccharide biosynthesis UDP-N-acetylglucosamine C-6 dehydrogenase TviB [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii TYTH-1]	
VD14_contigs.fa	contig00010	37828	38886	+	VFG037923(gb|WP_000699387)	1-1059/1059	===============	0/0	100.00	97.07	VFDB_full		VFG037923(gb|WP_000699387) (rfbB) dTDP-glucose 46-dehydratase [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii TYTH-1]	
VD14_contigs.fa	contig00010	38886	39754	+	VFG037938(gb|WP_000104825)	1-869/873	===============	0/0	99.54	89.30	VFDB_full		VFG037938(gb|WP_000104825) (rfbA) glucose-1-phosphate thymidylyltransferase RfbA [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii TYTH-1]	
VD14_contigs.fa	contig00010	40615	41730	+	VFG037998(gb|WP_000612008)	1-1116/1116	===============	0/0	100.00	95.25	VFDB_full		VFG037998(gb|WP_000612008) (M3Q_RS01465) DegT/DnrJ/EryC1/StrS family aminotransferase [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii TYTH-1]	
VD14_contigs.fa	contig00010	41732	42979	+	VFG038013(gb|WP_001050695)	1-1249/1257	========/======	3/7	99.05	85.06	VFDB_full		VFG038013(gb|WP_001050695) (M3Q_RS01470) O-antigen translocase [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii TYTH-1]	
VD14_contigs.fa	contig00010	47551	48062	+	VFG037934(gb|WP_000977704)	79-590/621	.==============	0/0	82.45	81.25	VFDB_full		VFG037934(gb|WP_000977704) (ABTJ_RS18515) sugar transferase [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii MDR-TJ]	
VD14_contigs.fa	contig00010	48116	48991	+	VFG038105(gb|WP_000591436)	1-876/876	===============	0/0	100.00	85.39	VFDB_full		VFG038105(gb|WP_000591436) (galU) UTP--glucose-1-phosphate uridylyltransferase GalU [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU]	
VD14_contigs.fa	contig00010	49107	50369	+	VFG038094(gb|WP_000686126)	1-1263/1263	===============	0/0	100.00	93.59	VFDB_full		VFG038094(gb|WP_000686126) (BJAB07104_RS00540) nucleotide sugar dehydrogenase [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii BJAB07104]	
VD14_contigs.fa	contig00010	50366	52036	+	VFG038108(gb|WP_000045491)	1-1671/1671	===============	0/0	100.00	86.77	VFDB_full		VFG038108(gb|WP_000045491) (pgi) glucose-6-phosphate isomerase [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii BJAB07104]	
VD14_contigs.fa	contig00010	52029	53029	+	VFG038171(gb|WP_020752683)	1-1001/1017	===============	0/0	98.43	87.21	VFDB_full		VFG038171(gb|WP_020752683) (galE) UDP-glucose 4-epimerase GalE [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii BJAB0715]	
VD14_contigs.fa	contig00010	53369	55027	+	VFG038161(gb|WP_100221759)	4-1662/1662	===============	0/0	99.82	85.47	VFDB_full		VFG038161(gb|WP_100221759) (M3Q_RS01525) LTA synthase family protein [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii TYTH-1]	
VD14_contigs.fa	contig00010	55055	56425	-	VFG038167(gb|WP_000209958)	1-1371/1371	===============	0/0	100.00	94.09	VFDB_full		VFG038167(gb|WP_000209958) (M3Q_RS01530) phosphomannomutase/phosphoglucomutase [Capsule (VF0465) - Immune modulation (VFC0258)] [Acinetobacter baumannii TYTH-1]	
VD14_contigs.fa	contig00010	100099	100665	-	VFG038189(gb|WP_000387873)	1-567/567	===============	0/0	100.00	88.54	VFDB_full		VFG038189(gb|WP_000387873) (abaI) N-acyl-L-homoserine lactone synthetase [Quorom sensing (VF0471) - Biofilm (VFC0271)] [Acinetobacter baumannii AB0057]	
VD14_contigs.fa	contig00010	101963	102678	+	VFG038211(gb|WP_000446790)	1-716/717	===============	0/0	99.86	88.97	VFDB_full		VFG038211(gb|WP_000446790) (abaR) DNA-binding HTH domain-containing protein [Quorom sensing (VF0471) - Biofilm (VFC0271)] [Acinetobacter baumannii D1279779]	
VD14_contigs.fa	contig00010	155713	156867	-	VFG050499(gb|WP_000755268.1)	1-1155/1155	===============	0/0	100.00	89.78	VFDB_full		VFG050499(gb|WP_000755268.1) (tsaP) LysM peptidoglycan-binding domain-containing protein [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii ACICU]	
VD14_contigs.fa	contig00011	62084	63154	+	VFG037841(gb|WP_000865435)	1-1071/1071	===============	0/0	100.00	90.57	VFDB_full		VFG037841(gb|WP_000865435) (lpxD) UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii BJAB0715]	
VD14_contigs.fa	contig00011	63643	64431	+	VFG037790(gb|WP_000064875)	1-789/789	===============	0/0	100.00	93.41	VFDB_full		VFG037790(gb|WP_000064875) (lpxA) acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase [LPS (VF0466) - Immune modulation (VFC0258)] [Acinetobacter baumannii AB0057]	
VD14_contigs.fa	contig00012	25345	26463	-	VFG050398(gb|WP_000347036.1)	1-1119/1119	===============	0/0	100.00	93.03	VFDB_full		VFG050398(gb|WP_000347036.1) (pilU) PilT/PilU family type 4a pilus ATPase [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii AB0057]	
VD14_contigs.fa	contig00012	26491	27558	-	VFG050395(gb|YP_005797773.1)	1-1068/1068	===============	0/0	100.00	92.70	VFDB_full		VFG050395(gb|YP_005797773.1) (pilT) type IV pilus twitching motility protein PilT [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii TCDC-AB0715]	
VD14_contigs.fa	contig00012	63236	64126	+	VFG037476(gb|WP_001105546)	1-891/891	===============	0/0	100.00	94.39	VFDB_full		VFG037476(gb|WP_001105546) (ABD1_RS04515) LysR family transcriptional regulator [HemO cluster (VF0636) - Nutritional/Metabolic factor (VFC0272)] [Acinetobacter baumannii D1279779]	
VD14_contigs.fa	contig00013	113512	114063	+	VFG050819(gb|WP_000841373.1)	1-555/555	========/======	1/3	99.46	92.07	VFDB_full		VFG050819(gb|WP_000841373.1) (gspH) general secretion pathway protein H [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii AYE]	
VD14_contigs.fa	contig00013	114053	114433	+	VFG050841(gb|WP_000836909.1)	1-381/381	===============	0/0	100.00	92.13	VFDB_full		VFG050841(gb|WP_000836909.1) (gspI) general secretion pathway protein I [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii SDF]	
VD14_contigs.fa	contig00013	114567	115229	+	VFG050844(gb|WP_000594589.1)	21-683/702	===============	0/0	94.44	90.80	VFDB_full		VFG050844(gb|WP_000594589.1) (gspJ) general secretion pathway protein J [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii 1656-2]	
VD14_contigs.fa	contig00013	115259	116207	+	VFG050863(gb|WP_001218621.1)	12-960/960	===============	0/0	98.85	88.83	VFDB_full		VFG050863(gb|WP_001218621.1) (gspK) general secretion pathway protein K [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii BJAB0715]	
VD14_contigs.fa	contig00014	3772	6048	-	VFG050748(gb|WP_001196428.1)	1-2277/2277	===============	0/0	100.00	89.99	VFDB_full		VFG050748(gb|WP_001196428.1) (gspD) general secretion pathway protein D [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii D1279779]	
VD14_contigs.fa	contig00014	6090	6929	-	VFG050731(gb|WP_020752740.1)	1-837/837	========/======	1/3	100.00	90.24	VFDB_full		VFG050731(gb|WP_020752740.1) (gspC) general secretion pathway protein C [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii BJAB0715]	
VD14_contigs.fa	contig00014	6929	7672	-	VFG050712(gb|WP_000730343.1)	1-744/744	===============	0/0	100.00	92.34	VFDB_full		VFG050712(gb|WP_000730343.1) (gspN) type II secretion system protein N [T2SS (VF1335) - Effector delivery system (VFC0086)] [Acinetobacter baumannii ACICU]	
VD14_contigs.fa	contig00014	37109	38155	-	VFG038249(gb|WP_003384760)	1-1047/1047	===============	0/0	100.00	90.83	VFDB_full		VFG038249(gb|WP_003384760) (pbpG) D-alanyl-D-alanine endopeptidase PBP7/8 [PbpG (VF0468) - Immune modulation (VFC0258)] [Acinetobacter baumannii ACICU]	
VD14_contigs.fa	contig00014	39013	40581	+	VFG050691(gb|WP_001160336.1)	1-1569/1569	===============	0/0	100.00	88.21	VFDB_full		VFG050691(gb|WP_001160336.1) (pilS) PAS domain-containing sensor histidine kinase [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii D1279779]	
VD14_contigs.fa	contig00014	40606	42027	+	VFG050696(gb|WP_000840549.1)	1-1422/1422	===============	0/0	100.00	88.61	VFDB_full		VFG050696(gb|WP_000840549.1) (pilR) sigma-54 dependent transcriptional regulator [TFP (VF1334) - Adherence (VFC0001)] [Acinetobacter baumannii 1656-2]	
VD14_contigs.fa	contig00019	7811	10039	-	VFG037173(gb|WP_000633004)	1-2229/2229	===============	0/0	100.00	92.37	VFDB_full		VFG037173(gb|WP_000633004) (plc2) phospholipase C [Phospholipase C (VF0470) - Exotoxin (VFC0235)] [Acinetobacter baumannii AB0057]	
VD14_contigs.fa	contig00019	13237	15018	-	VFG050901(gb|WP_005119983.1)	1-1782/1782	===============	0/0	100.00	93.94	VFDB_full		VFG050901(gb|WP_005119983.1) (cpaA) metalloendopeptidase CpaA [CpaA (VF1336) - Exoenzyme (VFC0251)] [Acinetobacter baumannii BJAB0715]	
VD14_contigs.fa	contig00021	45709	48903	+	VFG050938(gb|YP_005798173.1)	1-3195/3195	===============	0/0	100.00	91.92	VFDB_full		VFG050938(gb|YP_005798173.1) (vgrG/tssI) type VI secretion system tip protein VgrG [T6SS (VF1337) - Effector delivery system (VFC0086)] [Acinetobacter baumannii TCDC-AB0715]	
VD14_contigs.fa	contig00024	3582	5207	+	VFG037209(gb|WP_000079185)	1-1626/1626	===============	0/0	100.00	89.91	VFDB_full		VFG037209(gb|WP_000079185) (plcD) phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase [Phospholipase D (VF0469) - Exotoxin (VFC0235)] [Acinetobacter baumannii D1279779]	
VD15_contigs.fa	contig00001	27907	28239	+	VFG015682(gb|WP_003254438)	1-333/333	===============	0/0	100.00	93.99	VFDB_full		VFG015682(gb|WP_003254438) (fliE) flagellar hook-basal body complex protein FliE [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida GB-1]	
VD15_contigs.fa	contig00001	28255	30033	+	VFG014414(gb|WP_010955090)	1-1779/1779	===============	0/0	100.00	91.96	VFDB_full		VFG014414(gb|WP_010955090) (fliF) flagellar M-ring protein FliF [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida KT2440]	
VD15_contigs.fa	contig00001	30026	31045	+	VFG015686(gb|WP_003254434)	1-1020/1020	===============	0/0	100.00	92.75	VFDB_full		VFG015686(gb|WP_003254434) (fliG) flagellar motor switch protein G [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida GB-1]	
VD15_contigs.fa	contig00001	31155	31943	+	VFG014441(gb|WP_012051627)	1-795/795	========/======	3/10	98.99	87.95	VFDB_full		VFG014441(gb|WP_012051627) (fliH) flagellar assembly protein H [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida F1]	
VD15_contigs.fa	contig00001	31933	33288	+	VFG015690(gb|WP_012273508)	1-1356/1356	========/======	2/2	99.93	90.42	VFDB_full		VFG015690(gb|WP_012273508) (fliI) flagellum-specific ATP synthase FliI [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida GB-1]	
VD15_contigs.fa	contig00001	33295	33734	+	VFG015692(gb|WP_012273507)	1-440/453	===============	0/0	97.13	89.09	VFDB_full		VFG015692(gb|WP_012273507) (fliJ) flagellar protein FliJ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida GB-1]	
VD15_contigs.fa	contig00001	36330	37592	+	VFG015694(gb|WP_012273503)	1-1266/1266	========/======	1/3	99.76	84.36	VFDB_full		VFG015694(gb|WP_012273503) (fliK) flagellar hook-length control protein FliK [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida GB-1]	
VD15_contigs.fa	contig00001	37801	38298	+	VFG014493(gb|WP_010955083)	1-498/498	===============	0/0	100.00	92.57	VFDB_full		VFG014493(gb|WP_010955083) (fliL) flagellar basal body protein FliL [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida F1]	
VD15_contigs.fa	contig00001	38308	39276	+	VFG015698(gb|WP_012273501)	1-969/969	===============	0/0	100.00	93.60	VFDB_full		VFG015698(gb|WP_012273501) (fliM) flagellar motor switch protein FliM [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida GB-1]	
VD15_contigs.fa	contig00001	39324	39791	+	VFG014518(gb|WP_029615633)	1-468/468	===============	0/0	100.00	93.59	VFDB_full		VFG014518(gb|WP_029615633) (fliN) flagellar motor switch protein FliN [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida KT2440]	
VD15_contigs.fa	contig00001	39804	40238	+	VFG015702(gb|WP_012273499)	1-435/435	===============	0/0	100.00	88.51	VFDB_full		VFG015702(gb|WP_012273499) (fliO) flagellar protein FliO [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida GB-1]	
VD15_contigs.fa	contig00001	40238	41005	+	VFG015704(gb|WP_012273498)	1-756/756	========/======	1/12	100.00	92.19	VFDB_full		VFG015704(gb|WP_012273498) (fliP) flagellar biosynthetic protein FliP [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida GB-1]	
VD15_contigs.fa	contig00001	41027	41296	+	VFG014557(gb|WP_003254414)	1-270/270	===============	0/0	100.00	96.67	VFDB_full		VFG014557(gb|WP_003254414) (fliQ) flagellar biosynthetic protein FliQ [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida KT2440]	
VD15_contigs.fa	contig00001	41304	42080	+	VFG015708(gb|WP_012273496)	1-777/777	===============	0/0	100.00	91.25	VFDB_full		VFG015708(gb|WP_012273496) (fliR) flagellar biosynthetic protein FliR [Flagella (VF0273) - Motility (VFC0204)] [Pseudomonas putida GB-1]	
