internal_id,seq_run,seq_sumission_date,data_return_date,internal_date_isolate_received,source_lab,isolation_date,sample_location,sample_location_lat,sample_location_lon,sample_source,lab_field_derived,host_species_non_mosquito,life_stage_non_mosquito,sex_non_mosquito,tissue_non_mosquito,mosquito_species,mosquito_strain_lab,mosquito_life_stage,mosquito_sex,mosquito_female_feeding_status,mosquito_tissue,confirmed_growth_media,confirmed_growth_temp,qc_pass,completeness,contamination,genome_size_bp,number_contigs,mean_contig_length_bp,longest_contig_bp,gc,number_predicted_genes,n50,total_reads,avg_coverage,gtdb_domain,gtdb_parent,gtbd_class,gtdb_order,gtdb_family,gtdb_genus,gtdb_species,fastani_reference,fastani_ani,fastani_af,SR_accession_no,ER_accession_no,fastani_ani,fastani_af,SR_accession_no,ER_accession_no
USHLN184,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,05-Dec-10,"Tamatave,MD;Africa",-18.144281,49.395784,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,male,NA,whole_body,LB,28,Pass,99,0.73,4608676,61,75552,1901717,56,4294,811520,3984007,126,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter asburiae,GCF_001521715.1,96.95,0.89,,,96.95,0.89,,
USHLN177,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,05-Dec-10,"Tamatave,MD;Africa",-18.144281,49.395784,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,female,non_blood_fed,whole_body,LB,28,Pass,99,0.73,4607426,52,88604,1073945,56,4292,811520,4401378,142,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter asburiae,GCF_001521715.1,96.95,0.89,,,96.95,0.89,,
USHLN199,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,05-Dec-10,"Tamatave,MD;Africa",-18.144281,49.395784,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,male,NA,whole_body,LB,28,Pass,99.98,0.16,4923327,59,83446,697604,57.6,4534,623820,3590721,108,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa,GCF_014155765.1,97.94,0.91,,,97.94,0.91,,
USHLN162,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,05-Dec-10,"Tamatave,MD;Africa",-18.144281,49.395784,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,female,non_blood_fed,whole_body,LB,28,Pass,99.98,0.16,4923192,56,87914,726185,57.6,4527,668929,3714665,112,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa,GCF_014155765.1,97.95,0.91,,,97.95,0.91,,
USHLN159,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,05-Dec-10,"Tamatave,MD;Africa",-18.144281,49.395784,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,female,non_blood_fed,whole_body,LB,28,Pass,99.98,0.16,4925942,77,63973,697280,57.6,4532,623820,3701611,111,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea dispersa,GCF_014155765.1,97.95,0.91,,,97.95,0.91,,
USHLN213,UW-3,23-Aug-22,09-Sep-22,30-Nov-21,ValienteMoro_Claire,05-Dec-10,"Ankazobe,MD;Africa",-18.31,47.11,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,female,non_blood_fed,whole_body,LB,28,Pass,98.99,0.76,3971861,44,90269,542298,71.4,3806,266130,4834087,179,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Curtobacterium,Curtobacterium sp001806325,GCF_001806325.1,97.97,0.92,,,97.97,0.92,,
USHLN148,UW-3,23-Aug-22,09-Sep-22,17-Nov-21,ValienteMoro_Claire,05-Dec-10,"Tamatave,MD;Africa",-18.144281,49.395784,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,male,NA,whole_body,LB,28,Pass,100,0.55,4598558,50,91971,1253094,57,4222,582520,4677938,151,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea anthophila,GCF_006494375.1,98.62,0.93,,,98.62,0.93,,
USHLN226,UW-2,07-Jul-22,19-Aug-22,01-Dec-21,ValienteMoro_Claire,30-Nov-10,"Ambohidratrimo,MD;Africa",-18.47,47.28,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,male,NA,whole_body,LB,28,Pass,99.67,0.09,2536184,109,23267,293571,32,2402,118026,3042999,178,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis,GCF_006742205.1,99.34,0.93,,,99.34,0.93,,
USHLN211,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,30-Nov-10,"Ambohidratrimo,MD;Africa",-18.47,47.28,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,male,NA,whole_body,LB,28,Pass,99.59,0,3757000,46,81673,871229,41,3836,335611,3504307,138,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus altitudinis,GCF_000691145.1,98.22,0.94,,,98.22,0.94,,
USHLN228,UW-2,07-Jul-22,19-Aug-22,01-Dec-21,ValienteMoro_Claire,30-Nov-10,"Ambohidratrimo,MD;Africa",-18.47,47.28,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,male,NA,whole_body,LB,28,Pass,98.68,0,2846916,31,91836,722724,68.8,2562,384214,3675375,191,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,Kocuria marina,GCA_014652975.1,98.69,0.92,,,98.69,0.92,,
USHLN215,UW-2,07-Jul-22,19-Aug-22,01-Dec-21,ValienteMoro_Claire,30-Nov-10,"Ambohidratrimo,MD;Africa",-18.47,47.28,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,female,non_blood_fed,whole_body,LB,28,Pass,99.34,0,3935833,71,55434,552597,72.7,3633,275426,3820061,142,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,Kocuria rosea,GCF_006094695.1,98.44,0.9,,,98.44,0.9,,
USHLN192,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,30-Nov-10,"Ambohidratrimo,MD;Africa",-18.47,47.28,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,female,non_blood_fed,whole_body,LB,28,Pass,99.07,0.05,5239530,56,93563,1575136,35.1,5274,618267,4475348,127,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_G,Bacillus_A,Bacillus_A cereus,GCF_000007825.1,98.89,0.95,,,98.89,0.95,,
USHLN197,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,30-Nov-10,"Ambohidratrimo,MD;Africa",-18.47,47.28,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,male,NA,whole_body,LB,28,Pass,99.59,0,3714628,27,137578,969869,41.2,3777,936865,3244698,130,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus altitudinis,GCF_000691145.1,98.33,0.95,,,98.33,0.95,,
USHLN193,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,01-Dec-10,"Lyon_69100_Villeurbanne_Cedex,FR;Europe",45.7667,4.8833,mosquito,lab,NA,NA,NA,NA,Aedes_albopictus,Madagascar,adults,male,NA,whole_body,LB,28,Pass,99.26,0.17,5777700,133,43441,1057645,34.9,5763,508995,4531760,106,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_G,Bacillus_A,Bacillus_A thuringiensis,GCF_002119445.1,97.95,0.88,,,97.95,0.88,,
USHLN232,UW-2,07-Jul-22,19-Aug-22,01-Dec-21,ValienteMoro_Claire,01-Dec-10,"Lyon_69100_Villeurbanne_Cedex,FR;Europe",45.7667,4.8833,mosquito,lab,NA,NA,NA,NA,Aedes_albopictus,Madagascar,adults,male,NA,whole_body,LB,28,Pass,98.86,0.23,2493650,105,23749,364697,73,2298,140150,4656586,275,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Micrococcus,Micrococcus luteus,GCF_000023205.1,96.85,0.87,,,96.85,0.87,,
USHLN208,UW-3,23-Aug-22,09-Sep-22,30-Nov-21,ValienteMoro_Claire,30-Nov-10,"Ambohidratrimo,MD;Africa",-18.47,47.28,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,male,NA,whole_body,LB,28,Pass,100,1.83,4645125,70,66358,415982,74.1,4038,270304,4707375,137,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Cellulomonadaceae,Cellulosimicrobium,Cellulosimicrobium cellulans_E,GCF_001019615.1,98.37,0.93,,,98.37,0.93,,
USHLN194,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,01-Dec-10,"Lyon_69100_Villeurbanne_Cedex,FR;Europe",45.7667,4.8833,mosquito,lab,NA,NA,NA,NA,Aedes_albopictus,Madagascar,adults,female,non_blood_fed,whole_body,LB,28,Fail,92.78,1.47,5911944,120,49266,1088220,37.4,5984,713699,3147755,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,
USHLN188,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,01-Dec-10,"Lyon_69100_Villeurbanne_Cedex,FR;Europe",45.7667,4.8833,mosquito,lab,NA,NA,NA,NA,Aedes_albopictus,Madagascar,adults,female,non_blood_fed,whole_body,LB,28,Pass,99.81,1.36,4182381,47,88986,1653928,43.6,4189,1090313,3139219,106,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,GCF_000009045.1,98.31,0.93,,,98.31,0.93,,
USHLN143,UW-3,23-Aug-22,09-Sep-22,17-Nov-21,ValienteMoro_Claire,30-Nov-10,"Ambohidratrimo,MD;Africa",-18.47,47.28,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,male,NA,whole_body,LB,28,Pass,99.93,0.13,3557971,487,7305,196399,42.6,3642,41678,3727473,158,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter fasciculus,GCF_011058205.1,98.15,0.85,,,98.15,0.85,,
USHLN169,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,01-Dec-10,"Antananarivo,MD;Africa",-18.91368,47.53613,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,female,non_blood_fed,whole_body,LB,28,Pass,99.45,1.1,2798989,51,54882,831436,33,2644,596607,27124986,1270,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus nepalensis,GCF_014635045.1,99.54,0.97,,,99.54,0.97,,
USHLN183,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,30-Nov-10,"Ambohidratrimo,MD;Africa",-18.47,47.28,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,male,NA,whole_body,LB,28,Pass,99.07,0.06,5253233,81,64854,1118453,35.2,5289,456712,3879105,103,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_G,Bacillus_A,Bacillus_A cereus,GCF_000007825.1,98.89,0.94,,,98.89,0.94,,
USHLN186,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,01-Dec-10,"Antananarivo,MD;Africa",-18.91368,47.53613,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,female,non_blood_fed,whole_body,LB,28,Pass,99.49,0.59,2936929,25,117477,878778,69.6,2729,730100,4031509,202,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Microbacterium,NA,N/A,N/A,N/A,,,N/A,N/A,,
USHLN149,UW-3,23-Aug-22,09-Sep-22,17-Nov-21,ValienteMoro_Claire,01-Dec-10,"Antananarivo,MD;Africa",-18.91368,47.53613,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,male,NA,whole_body,LB,28,Pass,100,0.83,4319766,25,172790,1343483,70.7,3628,528580,4622194,157,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,JAATFS01,NA,N/A,N/A,N/A,,,N/A,N/A,,
USHLN175,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,01-Dec-10,"Antananarivo,MD;Africa",-18.91368,47.53613,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,male,NA,whole_body,LB,28,Fail,100,100,7408325,94,78811,1074126,47.2,6954,543433,4146387,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,
USHLN218,UW-2,07-Jul-22,19-Aug-22,01-Dec-21,ValienteMoro_Claire,01-Dec-10,"Antananarivo,MD;Africa",-18.91368,47.53613,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,male,NA,whole_body,LB,28,Pass,99.31,2.79,4658041,50,93160,809580,68,4247,535460,4140475,132,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Arthrobacter_F,NA,N/A,N/A,N/A,,,N/A,N/A,,
USHLN210,UW-3,23-Aug-22,09-Sep-22,30-Nov-21,ValienteMoro_Claire,01-Dec-10,"Antananarivo,MD;Africa",-18.91368,47.53613,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,male,NA,whole_body,LB,28,Pass,98.68,0,2986052,59,50611,390332,68.7,2755,217351,5112419,252,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Micrococcaceae,Kocuria,Kocuria marina,GCA_014652975.1,98.79,0.93,,,98.79,0.93,,
USHLN180,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,02-Dec-10,"Ankazobe,MD;Africa",-18.31,47.11,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,female,non_blood_fed,whole_body,LB,28,Pass,98.17,0.92,4267629,68,62759,803670,56.6,3928,527393,3217117,110,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pseudescherichia,Pseudescherichia vulneris,GCF_000759795.1,97.95,0.91,,,97.95,0.91,,
USHLN168,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,02-Dec-10,"Ankazobe,MD;Africa",-18.31,47.11,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,female,non_blood_fed,whole_body,LB,28,Pass,99.12,0.46,5500123,102,53922,929424,35.1,5541,348690,3585213,97,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_G,Bacillus_A,Bacillus_A cereus,GCF_000007825.1,98.91,0.9,,,98.91,0.9,,
USHLN167,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,02-Dec-10,"Ankazobe,MD;Africa",-18.31,47.11,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,male,NA,whole_body,LB,28,Pass,99.97,0.04,4759394,71,67033,1114339,55.9,4383,410068,3473633,107,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Enterobacter,Enterobacter mori,GCF_000211415.1,96.24,0.89,,,96.24,0.89,,
USHLN191,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,02-Dec-10,"Ankazobe,MD;Africa",-18.31,47.11,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,female,non_blood_fed,whole_body,LB,28,Pass,98.17,0.92,4267642,70,60966,802723,56.6,3931,527512,3469523,121,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pseudescherichia,Pseudescherichia vulneris,GCF_000759795.1,97.95,0.91,,,97.95,0.91,,
USHLN165,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,02-Dec-10,"Ankazobe,MD;Africa",-18.31,47.11,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,female,non_blood_fed,whole_body,LB,28,Pass,100,0.7,5034833,67,75146,912177,54.7,4753,454998,2989406,88,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea vagans,GCF_004792415.1,95.86,0.87,,,95.86,0.87,,
USHLN178,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,02-Dec-10,"Ankazobe,MD;Africa",-18.31,47.11,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,female,non_blood_fed,whole_body,LB,28,Pass,98.17,0.92,4267653,65,65656,802723,56.6,3928,552740,4388884,153,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pseudescherichia,Pseudescherichia vulneris,GCF_000759795.1,97.94,0.91,,,97.94,0.91,,
USHLN173,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,02-Dec-10,"Ankazobe,MD;Africa",-18.31,47.11,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,female,non_blood_fed,whole_body,LB,28,Pass,99.45,1.1,2847513,47,60585,866464,33,2669,445687,3643658,182,Bacteria,Firmicutes,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus nepalensis,GCF_014635045.1,99.51,0.95,,,99.51,0.95,,
USHLN248,UW-2,07-Jul-22,19-Aug-22,10-Dec-21,ValienteMoro_Claire,Oct-17,"Rhône,FR;Europe",45.735146,4.610804,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,larvae,unk,NA,whole_body,LB,30,Pass,98.01,1.43,3693406,254,14540,212181,41,3686,69238,4050714,151,Bacteria,Firmicutes,Bacilli,Bacillales_A,Planococcaceae,Sporosarcina,NA,N/A,N/A,N/A,,,N/A,N/A,,
USHLN139,UW-2,07-Jul-22,19-Aug-22,17-Nov-21,ValienteMoro_Claire,2017,"Lyon_69100_Villeurbanne_Cedex,FR;Europe",45.7667,4.8833,mosquito,lab,NA,NA,NA,NA,Aedes_albopictus,Réunion,adults,female,non_blood_fed,midgut,LB,28,Pass,99.5,0.5,5855409,51,114811,1593529,71.6,5294,447210,4651881,116,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Roseomonas,NA,N/A,N/A,N/A,,,N/A,N/A,,
USHLN227,UW-2,07-Jul-22,19-Aug-22,01-Dec-21,ValienteMoro_Claire,2017,"Lyon_69100_Villeurbanne_Cedex,FR;Europe",45.7667,4.8833,mosquito,lab,NA,NA,NA,NA,Aedes_albopictus,Réunion,adults,female,non_blood_fed,midgut,LB,28,Pass,100,0.49,4411847,125,35294,223958,35.9,4067,128748,3515679,119,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Chryseobacterium mucoviscidosis,GCF_002177115.1,96.4,0.89,,,96.4,0.89,,
USHLN196,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,2017,"Lyon_69100_Villeurbanne_Cedex,FR;Europe",45.7667,4.8833,mosquito,lab,NA,NA,NA,NA,Aedes_albopictus,Réunion,adults,female,non_blood_fed,midgut,LB,28,Pass,99.85,0.74,7390701,141,52416,773217,45.6,6848,487351,3826604,77,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,NA,N/A,N/A,N/A,,,N/A,N/A,,
USHLN157,UW-2,07-Jul-22,19-Aug-22,30-Nov-21,ValienteMoro_Claire,2017,"Lyon_69100_Villeurbanne_Cedex,FR;Europe",45.7667,4.8833,mosquito,lab,NA,NA,NA,NA,Aedes_albopictus,Réunion,adults,female,non_blood_fed,midgut,LB,28,Pass,100,0.72,6104761,164,37224,607148,56,5723,186635,4396779,107,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella michiganensis,GCF_002925905.1,99.83,0.98,,,99.83,0.98,,
USHLN154,UW-3,23-Aug-22,09-Sep-22,17-Nov-21,ValienteMoro_Claire,Oct-17,"Rhône,FR;Europe",45.735146,4.610804,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,larvae,unk,NA,whole_body,LB,30,Pass,100,0,3024531,19,159185,889441,67.7,2756,393924,5664376,277,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Microbacteriaceae,Leucobacter,Leucobacter sp001373475,GCF_016597785.1,98.77,0.92,,,98.77,0.92,,
USHLN155,UW-3,23-Aug-22,09-Sep-22,17-Nov-21,ValienteMoro_Claire,Oct-17,"Rhône,FR;Europe",45.735146,4.610804,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,larvae,unk,NA,whole_body,LB,30,Pass,100,0,4331376,38,113983,654578,72.5,3804,361919,4953032,168,Bacteria,Actinobacteriota,Actinomycetia,Actinomycetales,Cellulomonadaceae,Oerskovia,Oerskovia sp005937995,GCF_005937995.2,96.15,0.92,,,96.15,0.92,,
USHLN152,UW-2,07-Jul-22,19-Aug-22,17-Nov-21,ValienteMoro_Claire,Oct-17,"Rhône,FR;Europe",45.735146,4.610804,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,larvae,unk,NA,whole_body,LB,30,Pass,99.34,0.91,6275249,151,41557,968890,34.9,6411,359896,4019815,95,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_G,Bacillus_A,Bacillus_A thuringiensis_S,GCF_000021305.1,99.3,0.88,,,99.3,0.88,,
USHLN150,UW-3,23-Aug-22,09-Sep-22,17-Nov-21,ValienteMoro_Claire,Oct-17,"Rhône,FR;Europe",45.735146,4.610804,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,larvae,unk,NA,whole_body,LB,30,Pass,99.56,0.94,7190419,123,58458,912742,61.7,6800,276143,4813314,99,Bacteria,Actinobacteriota,Actinomycetia,Mycobacteriales,Mycobacteriaceae,Rhodococcus,Rhodococcus globerulus,GCF_001894805.1,98.62,0.89,,,98.62,0.89,,
USHLN030,UW-2,07-Jul-22,19-Aug-22,13-Jul-21,Xu_Jiannong,Jul-16,"St_Augustine,FL,USA;North_America","Collected from one of six sites (lat, lon): (1) 29.89016, -81.332150, (2) 29.89231,-81.338070, (3) 29.89336,-82.340650, (4) 29.83138, -81.315090, (5) 29.835566, -81.310800, (6) 29.852586,-81.314896",,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,female,non_blood_fed,whole_body,LB,28,Pass,99.85,0.78,6901918,124,55660,1601605,46.7,6266,965407,2761661,59,Bacteria,Firmicutes,Bacilli,Paenibacillales,Paenibacillaceae,Paenibacillus,Paenibacillus illinoisensis,GCF_004000925.1,96.79,0.9,,,96.79,0.9,,
USHLN023,UW-2,07-Jul-22,19-Aug-22,13-Jul-21,Xu_Jiannong,Jul-16,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,NA,NA,NA,NA,Aedes_aegypti,NA,adults,female,non_blood_fed,whole_body,LB,28,Pass,99.43,0.57,4732094,79,59899,710196,40,4842,426414,3346766,104,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_H,Bacillus_AG,Bacillus_AG koreensis,GCF_001274935.1,95.77,0.93,,,95.77,0.93,,
USHLN021,UW-2,07-Jul-22,19-Aug-22,13-Jul-21,Xu_Jiannong,Jul-16,"St_Augustine,FL,USA;North_America","Collected from one of six sites (lat, lon): (1) 29.89016, -81.332150, (2) 29.89231,-81.338070, (3) 29.89336,-82.340650, (4) 29.83138, -81.315090, (5) 29.835566, -81.310800, (6) 29.852586,-81.314896",,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,female,non_blood_fed,whole_body,LB,28,Pass,99.97,0,4775234,157,30415,454825,61.5,4372,227693,3461695,108,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Aeromonadaceae,Aeromonas,Aeromonas hydrophila,GCF_000014805.1,96.97,0.93,,,96.97,0.93,,
USHLN022,UW-2,07-Jul-22,19-Aug-22,13-Jul-21,Xu_Jiannong,Jul-16,"St_Augustine,FL,USA;North_America","Collected from one of six sites (lat, lon): (1) 29.89016, -81.332150, (2) 29.89231,-81.338070, (3) 29.89336,-82.340650, (4) 29.83138, -81.315090, (5) 29.835566, -81.310800, (6) 29.852586,-81.314896",,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,adults,female,non_blood_fed,whole_body,LB,28,Pass,99.18,3.31,6950071,141,49291,1621674,34.6,7091,317092,3129035,66,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae_G,Bacillus_A,Bacillus_A bombysepticus,GCF_006384875.1,98.13,0.85,,,98.13,0.85,,
USHLN32,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,Jul-16,"St_Augustine,FL,USA;North_America","Collected from one of six sites (lat, lon): (1) 29.89016, -81.332150, (2) 29.89231,-81.338070, (3) 29.89336,-82.340650, (4) 29.83138, -81.315090, (5) 29.835566, -81.310800, (6) 29.852586,-81.314896",,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,larvae,unk,NA,whole_body,LB,28,Pass,99.84,0.2,5262404,64,82225,1783739,54.9,4785,514905,5012936,141,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea endophytica,GCF_002858935.1,98.41,0.92,,,98.41,0.92,,
USHLN33,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,Jul-16,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,NA,NA,NA,NA,Aedes_aegypti,NA,larvae,unk,NA,whole_body,LB,28,Pass,100,0.26,4908228,104,47194,1090051,56.7,4562,272732,5361509,161,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Erwinia,Erwinia aphidicola,GCF_014773485.1,99.43,0.92,,,99.43,0.92,,
USHLN038,UW-2,07-Jul-22,19-Aug-22,13-Jul-21,Xu_Jiannong,Jul-16,"St_Augustine,FL,USA;North_America","Collected from one of six sites (lat, lon): (1) 29.89016, -81.332150, (2) 29.89231,-81.338070, (3) 29.89336,-82.340650, (4) 29.83138, -81.315090, (5) 29.835566, -81.310800, (6) 29.852586,-81.314896",,mosquito,field,NA,NA,NA,NA,Aedes_albopictus,NA,larvae,unk,NA,whole_body,LB,28,Fail,93.22,0.28,3251960,78,41691,560092,47.6,3163,274999,3227165,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,NA,NA,,
USHLN34,UW-1,29-Sep-21,01-Nov-21,13-Jul-21,Xu_Jiannong,Jul-16,"St_Augustine,FL,USA;North_America",29.895568,-81.313,mosquito,field,NA,NA,NA,NA,Aedes_aegypti,NA,larvae,unk,NA,whole_body,LB,28,Pass,100,0.14,4916087,59,83323,2074412,53.4,4582,403386,3715566,112,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Pantoea,Pantoea ananatis,GCF_000710035.2,98.88,0.92,,,98.88,0.92,,
